CP043998.1_11	290402.Cbei_0011	1.93e-48	154.0	COG3862@1|root,COG3862@2|Bacteria,1VK1F@1239|Firmicutes,24QS5@186801|Clostridia,36MQX@31979|Clostridiaceae	186801|Clostridia	S	Protein of unknown function (DUF1667)	-	-	-	-	-	-	-	-	-	-	-	-	DUF1667
CP043998.1_12	290402.Cbei_0012	6.92e-110	317.0	COG1670@1|root,COG1670@2|Bacteria,1VATK@1239|Firmicutes,25BBB@186801|Clostridia,36JW6@31979|Clostridiaceae	186801|Clostridia	J	Acetyltransferase (GNAT) domain	-	-	-	-	-	-	-	-	-	-	-	-	Acetyltransf_3
CP043998.1_13	290402.Cbei_0013	0.0	2214.0	COG3857@1|root,COG3857@2|Bacteria,1TQJW@1239|Firmicutes,2487T@186801|Clostridia,36EE8@31979|Clostridiaceae	186801|Clostridia	L	The heterodimer acts as both an ATP-dependent DNA helicase and an ATP-dependent, dual-direction single-stranded exonuclease. Recognizes the chi site generating a DNA molecule suitable for the initiation of homologous recombination. The AddB nuclease domain is not required for chi fragment generation	addB	-	3.6.4.12	ko:K16899	-	-	-	-	ko00000,ko01000,ko03400	-	-	-	Exonuc_V_gamma,PDDEXK_1,UvrD_C
CP043998.1_14	290402.Cbei_0014	0.0	2375.0	COG1074@1|root,COG1074@2|Bacteria,1TQ35@1239|Firmicutes,248ZF@186801|Clostridia,36E2W@31979|Clostridiaceae	186801|Clostridia	L	ATP-dependent helicase nuclease subunit A	addA	-	3.6.4.12	ko:K16898	-	-	-	-	ko00000,ko01000,ko03400	-	-	-	PDDEXK_1,UvrD-helicase,UvrD_C
CP043998.1_15	290402.Cbei_0015	1.82e-275	754.0	COG1376@1|root,COG1376@2|Bacteria,1V9CP@1239|Firmicutes,25B2P@186801|Clostridia,36EB4@31979|Clostridiaceae	186801|Clostridia	S	L,D-transpeptidase catalytic domain	-	-	-	-	-	-	-	-	-	-	-	-	YkuD
CP043998.1_16	1415775.U729_1124	1.6e-11	68.2	COG5521@1|root,COG5521@2|Bacteria,1UFZX@1239|Firmicutes,24M22@186801|Clostridia,36JR1@31979|Clostridiaceae	186801|Clostridia	S	Protein of unknown function (DUF1189)	-	-	-	-	-	-	-	-	-	-	-	-	DUF1189
CP043998.1_17	290402.Cbei_0017	7.96e-211	583.0	COG0642@1|root,COG2205@2|Bacteria,1VS9P@1239|Firmicutes,249KY@186801|Clostridia,36H64@31979|Clostridiaceae	186801|Clostridia	T	Histidine kinase	resE1	-	-	-	-	-	-	-	-	-	-	-	HATPase_c,HisKA
CP043998.1_18	290402.Cbei_0018	1.27e-217	600.0	COG0688@1|root,COG0688@2|Bacteria,1TR34@1239|Firmicutes,248VU@186801|Clostridia,36FQU@31979|Clostridiaceae	186801|Clostridia	I	Catalyzes the formation of phosphatidylethanolamine (PtdEtn) from phosphatidylserine (PtdSer)	psd	-	4.1.1.65	ko:K01613	ko00564,ko01100,ko01110,map00564,map01100,map01110	M00093	R02055	RC00299	ko00000,ko00001,ko00002,ko01000	-	-	-	PS_Dcarbxylase
CP043998.1_19	290402.Cbei_0019	1.12e-133	379.0	COG1309@1|root,COG1309@2|Bacteria,1VFX3@1239|Firmicutes,24GN9@186801|Clostridia,36DJI@31979|Clostridiaceae	186801|Clostridia	K	transcriptional regulator	-	-	-	ko:K09017	-	-	-	-	ko00000,ko03000	-	-	-	TetR_C_4,TetR_N
CP043998.1_20	290402.Cbei_0020	1.06e-183	511.0	COG0561@1|root,COG0561@2|Bacteria,1V8XN@1239|Firmicutes,24HQW@186801|Clostridia,36VUM@31979|Clostridiaceae	186801|Clostridia	S	HAD-superfamily hydrolase, subfamily IIB	-	-	-	-	-	-	-	-	-	-	-	-	Hydrolase_3
CP043998.1_21	290402.Cbei_0021	0.0	1042.0	COG0488@1|root,COG0488@2|Bacteria,1TPW0@1239|Firmicutes,248ST@186801|Clostridia,36E0B@31979|Clostridiaceae	186801|Clostridia	S	ABC transporter	ykpA	-	-	-	-	-	-	-	-	-	-	-	ABC_tran,ABC_tran_Xtn
CP043998.1_22	290402.Cbei_0022	1.49e-119	343.0	COG0789@1|root,COG0789@2|Bacteria,1V1M9@1239|Firmicutes,24FUE@186801|Clostridia,36KVK@31979|Clostridiaceae	186801|Clostridia	K	Domain of unknown function (DUF1836)	-	-	-	-	-	-	-	-	-	-	-	-	DUF1836
CP043998.1_23	290402.Cbei_0023	3.04e-146	412.0	COG1272@1|root,COG1272@2|Bacteria,1TSFK@1239|Firmicutes,24CPT@186801|Clostridia,36HYG@31979|Clostridiaceae	186801|Clostridia	S	channel protein, hemolysin III family	yqfA	-	-	ko:K11068	-	-	-	-	ko00000,ko02042	-	-	-	HlyIII
CP043998.1_24	290402.Cbei_0024	4.27e-181	505.0	COG0263@1|root,COG0263@2|Bacteria,1TPG6@1239|Firmicutes,2486P@186801|Clostridia,36DG7@31979|Clostridiaceae	186801|Clostridia	E	Catalyzes the transfer of a phosphate group to glutamate to form L-glutamate 5-phosphate	proB	-	2.7.2.11	ko:K00931	ko00330,ko00332,ko01100,ko01130,ko01230,map00330,map00332,map01100,map01130,map01230	M00015	R00239	RC00002,RC00043	ko00000,ko00001,ko00002,ko01000	-	-	-	AA_kinase,PUA
CP043998.1_25	290402.Cbei_0025	1.27e-288	789.0	COG0014@1|root,COG0014@2|Bacteria,1TQ9V@1239|Firmicutes,248NX@186801|Clostridia,36DHK@31979|Clostridiaceae	186801|Clostridia	E	Catalyzes the NADPH-dependent reduction of L-glutamate 5-phosphate into L-glutamate 5-semialdehyde and phosphate. The product spontaneously undergoes cyclization to form 1-pyrroline-5- carboxylate	proA	-	1.2.1.41	ko:K00147	ko00330,ko00332,ko01100,ko01110,ko01130,ko01230,map00330,map00332,map01100,map01110,map01130,map01230	M00015	R03313	RC00684	ko00000,ko00001,ko00002,ko01000	-	-	-	Aldedh
CP043998.1_26	290402.Cbei_0026	1.01e-77	231.0	COG1803@1|root,COG1803@2|Bacteria,1V3KQ@1239|Firmicutes,24FUQ@186801|Clostridia,36IPD@31979|Clostridiaceae	186801|Clostridia	G	methylglyoxal synthase	mgsA	-	2.7.1.24,4.2.3.3	ko:K00859,ko:K01734	ko00640,ko00770,ko01100,ko01120,map00640,map00770,map01100,map01120	M00120	R00130,R01016	RC00002,RC00078,RC00424	ko00000,ko00001,ko00002,ko01000	-	-	-	MGS
CP043998.1_27	290402.Cbei_0027	1.09e-179	501.0	COG0300@1|root,COG0300@2|Bacteria,1UZHA@1239|Firmicutes,248C8@186801|Clostridia,36IDY@31979|Clostridiaceae	186801|Clostridia	S	Belongs to the short-chain dehydrogenases reductases (SDR) family	-	-	-	ko:K07124	-	-	-	-	ko00000	-	-	-	adh_short
CP043998.1_28	290402.Cbei_0028	1.05e-254	698.0	COG0505@1|root,COG0505@2|Bacteria,1TQ8N@1239|Firmicutes,247Q8@186801|Clostridia,36DTQ@31979|Clostridiaceae	186801|Clostridia	F	Belongs to the CarA family	carA	-	6.3.5.5	ko:K01956	ko00240,ko00250,ko01100,map00240,map00250,map01100	M00051	R00256,R00575,R01395,R10948,R10949	RC00002,RC00010,RC00043,RC02750,RC02798,RC03314	ko00000,ko00001,ko00002,ko01000	-	-	-	CPSase_sm_chain,GATase
CP043998.1_29	290402.Cbei_0029	0.0	2086.0	COG0458@1|root,COG0458@2|Bacteria,1TPID@1239|Firmicutes,2498I@186801|Clostridia,36DIP@31979|Clostridiaceae	186801|Clostridia	F	Carbamoyl-phosphate synthetase ammonia chain	carB	-	6.3.5.5	ko:K01955	ko00240,ko00250,ko01100,map00240,map00250,map01100	M00051	R00256,R00575,R01395,R10948,R10949	RC00002,RC00010,RC00043,RC02750,RC02798,RC03314	ko00000,ko00001,ko00002,ko01000	-	-	-	CPSase_L_D2,CPSase_L_D3,MGS
CP043998.1_30	290402.Cbei_0030	6.63e-50	158.0	2BH4T@1|root,32B5T@2|Bacteria,1UHJW@1239|Firmicutes,24SA8@186801|Clostridia,36N20@31979|Clostridiaceae	186801|Clostridia	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CP043998.1_31	290402.Cbei_0031	2.08e-262	719.0	COG2206@1|root,COG2206@2|Bacteria,1TQIM@1239|Firmicutes,248S5@186801|Clostridia,36FJB@31979|Clostridiaceae	186801|Clostridia	T	SMART Metal-dependent phosphohydrolase, HD region	rpfG1	-	-	-	-	-	-	-	-	-	-	-	HD,HD_5
CP043998.1_32	290402.Cbei_0032	1.65e-180	504.0	COG0796@1|root,COG0796@2|Bacteria,1TPPR@1239|Firmicutes,249MB@186801|Clostridia,36DHC@31979|Clostridiaceae	186801|Clostridia	M	Provides the (R)-glutamate required for cell wall biosynthesis	murI	-	5.1.1.3	ko:K01776	ko00471,ko01100,map00471,map01100	-	R00260	RC00302	ko00000,ko00001,ko01000,ko01011	-	-	-	Asp_Glu_race
CP043998.1_33	290402.Cbei_0033	1.35e-122	349.0	COG0652@1|root,COG0652@2|Bacteria,1TRHW@1239|Firmicutes,247XN@186801|Clostridia,36HY3@31979|Clostridiaceae	186801|Clostridia	O	PPIases accelerate the folding of proteins. It catalyzes the cis-trans isomerization of proline imidic peptide bonds in oligopeptides	rotA	-	5.2.1.8	ko:K03768	-	-	-	-	ko00000,ko01000,ko03110	-	-	-	Pro_isomerase
CP043998.1_34	290402.Cbei_0034	7.31e-82	242.0	2EMT9@1|root,33FFM@2|Bacteria,1VKF7@1239|Firmicutes,24R1I@186801|Clostridia,36MTB@31979|Clostridiaceae	186801|Clostridia	S	Domain of unknown function (DUF3783)	-	-	-	-	-	-	-	-	-	-	-	-	DUF3783
CP043998.1_35	290402.Cbei_0035	5.41e-148	417.0	COG1813@1|root,COG1813@2|Bacteria,1V7HU@1239|Firmicutes,24BDX@186801|Clostridia,36EZN@31979|Clostridiaceae	186801|Clostridia	K	Helix-turn-helix domain protein	-	-	-	-	-	-	-	-	-	-	-	-	HTH_19,HTH_3,HTH_31
CP043998.1_36	290402.Cbei_0036	0.0	2108.0	COG1404@1|root,COG3409@1|root,COG1404@2|Bacteria,COG3409@2|Bacteria,1TS29@1239|Firmicutes,247SQ@186801|Clostridia,36UHG@31979|Clostridiaceae	186801|Clostridia	M	Peptidoglycan-binding domain 1 protein	sleC	-	-	-	-	-	-	-	-	-	-	-	PG_binding_1,SpoIID
CP043998.1_37	290402.Cbei_0037	6.38e-231	635.0	COG1313@1|root,COG1313@2|Bacteria,1TRUV@1239|Firmicutes,247VW@186801|Clostridia,36DEH@31979|Clostridiaceae	186801|Clostridia	C	Radical SAM domain protein	PflX	-	1.97.1.4	ko:K04070	-	-	-	-	ko00000,ko01000	-	-	-	Fer4_12,Fer4_14,Radical_SAM
CP043998.1_38	290402.Cbei_0038	4.57e-217	603.0	COG3949@1|root,COG3949@2|Bacteria,1U601@1239|Firmicutes,24A88@186801|Clostridia,36FBY@31979|Clostridiaceae	186801|Clostridia	S	Psort location CytoplasmicMembrane, score	-	-	-	-	-	-	-	-	-	-	-	-	-
CP043998.1_39	290402.Cbei_0039	6.63e-231	634.0	COG1242@1|root,COG1242@2|Bacteria,1TQ57@1239|Firmicutes,247U3@186801|Clostridia,36DHV@31979|Clostridiaceae	186801|Clostridia	S	radical SAM protein	ytqA	-	-	ko:K07139	-	-	-	-	ko00000	-	-	-	Radical_SAM,Radical_SAM_C
CP043998.1_40	290402.Cbei_0040	1.95e-158	445.0	COG2045@1|root,COG2045@2|Bacteria,1V56I@1239|Firmicutes,248U8@186801|Clostridia,36DZE@31979|Clostridiaceae	186801|Clostridia	H	Belongs to the ComB family	comB	-	3.1.3.71	ko:K05979	ko00680,ko01120,map00680,map01120	M00358	R05789	RC00428	ko00000,ko00001,ko00002,ko01000	-	-	-	2-ph_phosp
CP043998.1_41	290402.Cbei_0041	1.46e-44	144.0	COG1251@1|root,COG1251@2|Bacteria,1VKDD@1239|Firmicutes,24QQH@186801|Clostridia,36MPI@31979|Clostridiaceae	186801|Clostridia	C	2Fe-2S -binding domain	-	-	-	-	-	-	-	-	-	-	-	-	Fer2_BFD
CP043998.1_42	290402.Cbei_0045	4.17e-68	206.0	COG1198@1|root,COG1198@2|Bacteria,1UJ94@1239|Firmicutes,25EYE@186801|Clostridia,36MA6@31979|Clostridiaceae	186801|Clostridia	L	zinc-ribbon domain	-	-	-	-	-	-	-	-	-	-	-	-	zinc_ribbon_2
CP043998.1_44	290402.Cbei_0046	0.0	2080.0	COG0060@1|root,COG0060@2|Bacteria,1TPS7@1239|Firmicutes,247XX@186801|Clostridia,36DSA@31979|Clostridiaceae	186801|Clostridia	J	amino acids such as valine, to avoid such errors it has two additional distinct tRNA(Ile)-dependent editing activities. One activity is designated as 'pretransfer' editing and involves the hydrolysis of activated Val-AMP. The other activity is designated 'posttransfer' editing and involves deacylation of mischarged Val-tRNA(Ile)	ileS	-	6.1.1.5	ko:K01870	ko00970,map00970	M00359,M00360	R03656	RC00055,RC00523	ko00000,ko00001,ko00002,ko01000,ko01007,ko03016	-	-	-	Anticodon_1,tRNA-synt_1
CP043998.1_45	290402.Cbei_0047	3.56e-233	642.0	COG1609@1|root,COG1609@2|Bacteria,1TQ7K@1239|Firmicutes,247M2@186801|Clostridia,36F5I@31979|Clostridiaceae	186801|Clostridia	K	Transcriptional regulator, LacI family	ccpA	-	-	ko:K02529	-	-	-	-	ko00000,ko03000	-	-	-	LacI,Peripla_BP_1,Peripla_BP_3
CP043998.1_46	290402.Cbei_0048	1.04e-97	284.0	COG1846@1|root,COG1846@2|Bacteria,1VEFZ@1239|Firmicutes,24MSB@186801|Clostridia,36N2T@31979|Clostridiaceae	186801|Clostridia	K	transcriptional regulator	-	-	-	-	-	-	-	-	-	-	-	-	MarR
CP043998.1_47	290402.Cbei_0049	1.29e-312	853.0	COG0534@1|root,COG0534@2|Bacteria,1TPFM@1239|Firmicutes,247J9@186801|Clostridia,36DJD@31979|Clostridiaceae	186801|Clostridia	V	MATE efflux family protein	mepA1	-	-	-	-	-	-	-	-	-	-	-	MatE
CP043998.1_48	290402.Cbei_0050	2.71e-33	115.0	2936M@1|root,2ZQPP@2|Bacteria,1W4QK@1239|Firmicutes,24UK5@186801|Clostridia,36P17@31979|Clostridiaceae	186801|Clostridia	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CP043998.1_49	290402.Cbei_0051	9.22e-127	361.0	COG2715@1|root,COG2715@2|Bacteria,1V1E2@1239|Firmicutes,249G0@186801|Clostridia,36E11@31979|Clostridiaceae	186801|Clostridia	S	Spore maturation protein	spmA	-	-	ko:K06373	-	-	-	-	ko00000	-	-	-	Gate
CP043998.1_50	290402.Cbei_0052	7.19e-113	325.0	COG0700@1|root,COG0700@2|Bacteria,1V45M@1239|Firmicutes,24HSJ@186801|Clostridia,36HZ1@31979|Clostridiaceae	186801|Clostridia	S	Spore maturation protein	spmB	-	-	ko:K06374	-	-	-	-	ko00000	-	-	-	Gate
CP043998.1_51	290402.Cbei_0053	1.46e-303	827.0	COG0006@1|root,COG0006@2|Bacteria,1TQ44@1239|Firmicutes,247SG@186801|Clostridia,36FFH@31979|Clostridiaceae	186801|Clostridia	E	aminopeptidase	pepP	-	3.4.11.9	ko:K01262	-	-	-	-	ko00000,ko01000,ko01002	-	-	-	AMP_N,Peptidase_M24
CP043998.1_52	290402.Cbei_0054	0.0	1177.0	COG0006@1|root,COG0006@2|Bacteria,1TQ44@1239|Firmicutes,247SG@186801|Clostridia,36EQ0@31979|Clostridiaceae	186801|Clostridia	E	peptidase M24	pepQ	-	3.4.11.9	ko:K01262	-	-	-	-	ko00000,ko01000,ko01002	-	-	-	Creatinase_N,Creatinase_N_2,Peptidase_M24,Peptidase_M24_C
CP043998.1_53	290402.Cbei_0055	0.0	1300.0	COG0143@1|root,COG0143@2|Bacteria,1TPA1@1239|Firmicutes,248AU@186801|Clostridia,36E2T@31979|Clostridiaceae	186801|Clostridia	J	Is required not only for elongation of protein synthesis but also for the initiation of all mRNA translation through initiator tRNA(fMet) aminoacylation	metG	-	6.1.1.10	ko:K01874	ko00450,ko00970,map00450,map00970	M00359,M00360	R03659,R04773	RC00055,RC00523	ko00000,ko00001,ko00002,ko01000,ko01007,ko03016	-	-	-	Anticodon_1,tRNA-synt_1g,tRNA_bind
CP043998.1_54	290402.Cbei_0056	1.88e-190	528.0	COG0084@1|root,COG0084@2|Bacteria,1TNY1@1239|Firmicutes,248HE@186801|Clostridia,36EDX@31979|Clostridiaceae	186801|Clostridia	L	Hydrolase, TatD family	tatD	-	-	ko:K03424	-	-	-	-	ko00000,ko01000	-	-	-	TatD_DNase
CP043998.1_55	290402.Cbei_0057	6.96e-240	660.0	COG3583@1|root,COG3584@1|root,COG3583@2|Bacteria,COG3584@2|Bacteria,1TTIK@1239|Firmicutes,24997@186801|Clostridia,36DTZ@31979|Clostridiaceae	186801|Clostridia	S	G5 domain protein	yabE	-	-	-	-	-	-	-	-	-	-	-	3D,DUF348,G5
CP043998.1_56	290402.Cbei_0058	4.61e-124	354.0	COG1658@1|root,COG1658@2|Bacteria,1V3K3@1239|Firmicutes,24I8W@186801|Clostridia,36I6Z@31979|Clostridiaceae	186801|Clostridia	J	Required for correct processing of both the 5' and 3' ends of 5S rRNA precursor. Cleaves both sides of a double-stranded region yielding mature 5S rRNA in one step	rnmV	-	3.1.26.8	ko:K05985	-	-	-	-	ko00000,ko01000	-	-	-	DUF4093,Toprim,Toprim_4
CP043998.1_57	290402.Cbei_0059	5.27e-198	549.0	COG0030@1|root,COG0030@2|Bacteria,1TP9W@1239|Firmicutes,248RY@186801|Clostridia,36DEP@31979|Clostridiaceae	186801|Clostridia	J	Specifically dimethylates two adjacent adenosines (A1518 and A1519) in the loop of a conserved hairpin near the 3'-end of 16S rRNA in the 30S particle. May play a critical role in biogenesis of 30S subunits	ksgA	-	2.1.1.182	ko:K02528	-	-	R10716	RC00003,RC03257	ko00000,ko01000,ko03009	-	-	-	RrnaAD
CP043998.1_58	290402.Cbei_0060	0.0	1045.0	COG3064@1|root,COG3087@1|root,COG4547@1|root,COG3064@2|Bacteria,COG3087@2|Bacteria,COG4547@2|Bacteria,1V30Z@1239|Firmicutes,249SI@186801|Clostridia,36DPU@31979|Clostridiaceae	186801|Clostridia	D	Lytic transglycosylase with a strong preference for naked glycan strands that lack stem peptides	-	-	-	-	-	-	-	-	-	-	-	-	-
CP043998.1_59	290402.Cbei_0061	8.2e-125	356.0	2EB32@1|root,3353U@2|Bacteria,1VJ87@1239|Firmicutes,24IXR@186801|Clostridia,36ISY@31979|Clostridiaceae	186801|Clostridia	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CP043998.1_60	290402.Cbei_0062	4.48e-182	506.0	COG0682@1|root,COG0682@2|Bacteria,1TPAK@1239|Firmicutes,24BK7@186801|Clostridia,36EP7@31979|Clostridiaceae	186801|Clostridia	M	Transfers the N-acyl diglyceride group on what will become the N-terminal cysteine of membrane lipoproteins	lgt	-	-	ko:K13292	-	-	-	-	ko00000,ko01000	-	-	-	LGT
CP043998.1_61	290402.Cbei_0063	2.16e-200	555.0	29G8B@1|root,30364@2|Bacteria,1V4YY@1239|Firmicutes,24DZT@186801|Clostridia,36FUB@31979|Clostridiaceae	186801|Clostridia	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CP043998.1_62	290402.Cbei_0064	1.24e-195	543.0	COG0489@1|root,COG0489@2|Bacteria,1TQ34@1239|Firmicutes,24817@186801|Clostridia,36EAT@31979|Clostridiaceae	186801|Clostridia	D	Binds and transfers iron-sulfur (Fe-S) clusters to target apoproteins. Can hydrolyze ATP	mrp	-	-	-	-	-	-	-	-	-	-	-	ParA
CP043998.1_63	290402.Cbei_0065	1.46e-40	133.0	COG1141@1|root,COG1141@2|Bacteria,1VKVT@1239|Firmicutes,24RTU@186801|Clostridia,36MZI@31979|Clostridiaceae	186801|Clostridia	C	Ferredoxin	fdxA	-	-	ko:K05337	-	-	-	-	ko00000	-	-	-	Fer4_13,Fer4_15
CP043998.1_64	290402.Cbei_0066	4.79e-148	418.0	COG3859@1|root,COG3859@2|Bacteria,1V1WX@1239|Firmicutes,24E4Z@186801|Clostridia,36IVJ@31979|Clostridiaceae	186801|Clostridia	S	Proton-coupled thiamine transporter YuaJ	yuaJ	-	-	ko:K16789	-	-	-	-	ko00000,ko02000	2.A.88.3	-	-	Thia_YuaJ
CP043998.1_65	1196322.A370_02411	3.34e-19	80.1	2A7TU@1|root,30WSX@2|Bacteria,1URJI@1239|Firmicutes,24X71@186801|Clostridia,36PMN@31979|Clostridiaceae	186801|Clostridia	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CP043998.1_66	290402.Cbei_0067	9.05e-195	541.0	COG1307@1|root,COG1307@2|Bacteria,1TYCV@1239|Firmicutes,248JV@186801|Clostridia,36E37@31979|Clostridiaceae	186801|Clostridia	S	DegV family	-	-	-	-	-	-	-	-	-	-	-	-	DegV
CP043998.1_67	290402.Cbei_0068	0.0	1389.0	COG1328@1|root,COG1328@2|Bacteria,1TR9K@1239|Firmicutes,247WF@186801|Clostridia,36DS9@31979|Clostridiaceae	186801|Clostridia	F	Ribonucleoside-triphosphate reductase	nrdD	-	1.1.98.6	ko:K21636	ko00230,ko00240,ko01100,map00230,map00240,map01100	M00053	R11633,R11634,R11635,R11636	RC00613	ko00000,ko00001,ko00002,ko01000	-	-	-	ATP-cone,NRDD
CP043998.1_68	290402.Cbei_0069	1.62e-276	756.0	COG0119@1|root,COG0119@2|Bacteria,1TP4Y@1239|Firmicutes,2495J@186801|Clostridia,36FCM@31979|Clostridiaceae	186801|Clostridia	E	Belongs to the alpha-IPM synthase homocitrate synthase family	nifV	-	2.3.3.14	ko:K02594	ko00620,map00620	-	R00271	RC00004,RC00067,RC02754	ko00000,ko00001,ko01000	-	-	-	HMGL-like
CP043998.1_69	290402.Cbei_0070	0.0	1220.0	COG1048@1|root,COG1048@2|Bacteria,1VTMM@1239|Firmicutes,25HJM@186801|Clostridia,36FJS@31979|Clostridiaceae	186801|Clostridia	C	aconitate hydratase	acnA	-	4.2.1.3	ko:K01681	ko00020,ko00630,ko00720,ko01100,ko01110,ko01120,ko01130,ko01200,ko01210,ko01230,map00020,map00630,map00720,map01100,map01110,map01120,map01130,map01200,map01210,map01230	M00009,M00010,M00012,M00173,M00740	R01324,R01325,R01900	RC00497,RC00498,RC00618	br01601,ko00000,ko00001,ko00002,ko01000	-	-	-	Aconitase,Aconitase_C
