CP083911.1_38	1458427.BAWN01000024_gene1493	1.7e-69	214.0	2DBG4@1|root,2Z927@2|Bacteria,1N7I6@1224|Proteobacteria,2VQ2P@28216|Betaproteobacteria,4AD4X@80864|Comamonadaceae	28216|Betaproteobacteria	K	Functions in complex with FlhD as a master transcriptional regulator that regulates transcription of several flagellar and non-flagellar operons by binding to their promoter region. Activates expression of class 2 flagellar genes, including fliA, which is a flagellum-specific sigma factor that turns on the class 3 genes. Also regulates genes whose products function in a variety of physiological pathways	flhC	-	-	ko:K02402	ko02020,ko02024,ko02026,ko02040,map02020,map02024,map02026,map02040	-	-	-	ko00000,ko00001,ko02035	-	-	-	FlhC
CP083911.1_39	765911.Thivi_0146	1.07e-28	115.0	COG1438@1|root,COG3293@1|root,COG1438@2|Bacteria,COG3293@2|Bacteria,1R9R1@1224|Proteobacteria,1S1JV@1236|Gammaproteobacteria,1WYJI@135613|Chromatiales	135613|Chromatiales	KL	Transposase DDE domain	-	-	-	-	-	-	-	-	-	-	-	-	DDE_Tnp_1,DUF4096,HTH_Tnp_Tc3_2
CP083911.1_40	399795.CtesDRAFT_PD0923	7.1e-141	404.0	COG2801@1|root,COG2801@2|Bacteria,1MVXQ@1224|Proteobacteria,2VHC7@28216|Betaproteobacteria,4AC92@80864|Comamonadaceae	28216|Betaproteobacteria	L	PFAM Integrase catalytic region	-	-	-	ko:K07497	-	-	-	-	ko00000	-	-	-	HTH_21,rve
CP083911.1_41	1123253.AUBD01000001_gene1920	2.06e-91	276.0	arCOG10178@1|root,2ZAAA@2|Bacteria,1RFIS@1224|Proteobacteria,1SXSR@1236|Gammaproteobacteria,1X8QZ@135614|Xanthomonadales	135614|Xanthomonadales	S	CAAX protease self-immunity	-	-	-	-	-	-	-	-	-	-	-	-	Abi
CP083911.1_42	420324.KI911999_gene8076	3.06e-57	182.0	COG4978@1|root,COG4978@2|Bacteria,1RHD7@1224|Proteobacteria,2UBDV@28211|Alphaproteobacteria	28211|Alphaproteobacteria	KT	Transcriptional regulator	-	-	-	-	-	-	-	-	-	-	-	-	-
CP083911.1_43	1123253.AUBD01000001_gene1922	1.03e-73	224.0	2E7R8@1|root,3326K@2|Bacteria,1PCRE@1224|Proteobacteria,1SXW6@1236|Gammaproteobacteria,1X6WH@135614|Xanthomonadales	135614|Xanthomonadales	S	Acetyltransferase (GNAT) domain	-	-	-	-	-	-	-	-	-	-	-	-	Acetyltransf_1
CP083911.1_44	371042.NG99_11720	2.2e-83	257.0	COG2207@1|root,COG2207@2|Bacteria,1PFGW@1224|Proteobacteria,1RXMZ@1236|Gammaproteobacteria,3X6Y0@551|Erwinia	1236|Gammaproteobacteria	K	transcriptional regulator	-	-	-	-	-	-	-	-	-	-	-	-	AraC_binding,HTH_18
CP083911.1_45	1442599.JAAN01000021_gene2338	2.47e-53	171.0	2B4SD@1|root,31XIT@2|Bacteria,1RKJU@1224|Proteobacteria,1T5TW@1236|Gammaproteobacteria,1X895@135614|Xanthomonadales	135614|Xanthomonadales	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CP083911.1_47	543728.Vapar_2243	1.31e-14	70.9	2ECEJ@1|root,336CU@2|Bacteria,1N0XT@1224|Proteobacteria,2VUM1@28216|Betaproteobacteria	28216|Betaproteobacteria	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CP083911.1_48	1159870.KB907784_gene3248	4.71e-49	161.0	2ECEJ@1|root,336CU@2|Bacteria,1N0XT@1224|Proteobacteria,2VUM1@28216|Betaproteobacteria	28216|Betaproteobacteria	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CP083911.1_50	358220.C380_17945	7.44e-39	132.0	COG0640@1|root,COG0640@2|Bacteria,1MZAU@1224|Proteobacteria,2VTXZ@28216|Betaproteobacteria,4AEZN@80864|Comamonadaceae	28216|Betaproteobacteria	K	SMART regulatory protein, ArsR	-	-	-	ko:K03892	-	-	-	-	ko00000,ko03000	-	-	-	HTH_20
CP083911.1_51	535289.Dtpsy_1345	7.04e-81	244.0	COG0346@1|root,COG0346@2|Bacteria,1RHIV@1224|Proteobacteria,2VQPS@28216|Betaproteobacteria,4AEAA@80864|Comamonadaceae	28216|Betaproteobacteria	E	PFAM Glyoxalase bleomycin resistance protein dioxygenase	cadI	-	4.4.1.5	ko:K01759	ko00620,map00620	-	R02530	RC00004,RC00740	ko00000,ko00001,ko01000	-	-	-	Glyoxalase
CP083911.1_52	232721.Ajs_2516	4.8e-78	236.0	COG0394@1|root,COG0394@2|Bacteria,1MWYQ@1224|Proteobacteria,2VI3V@28216|Betaproteobacteria,4ADSW@80864|Comamonadaceae	28216|Betaproteobacteria	T	low molecular weight phosphotyrosine protein phosphatase	-	-	1.20.4.1	ko:K03741	-	-	-	-	ko00000,ko01000	-	-	-	LMWPc
CP083911.1_53	62928.azo2354	2.95e-202	566.0	COG0798@1|root,COG0798@2|Bacteria,1MUXY@1224|Proteobacteria,2VHWA@28216|Betaproteobacteria,2KUSU@206389|Rhodocyclales	206389|Rhodocyclales	P	COG0798 Arsenite efflux pump ACR3 and related permeases	arsB	-	-	ko:K03325	-	-	-	-	ko00000,ko02000	2.A.59	-	-	SBF
CP083911.1_54	85643.Tmz1t_1933	2.22e-78	238.0	COG3658@1|root,COG3658@2|Bacteria,1RB03@1224|Proteobacteria,2VUDN@28216|Betaproteobacteria,2KWNC@206389|Rhodocyclales	206389|Rhodocyclales	C	Cytochrome b/b6/petB	-	-	-	-	-	-	-	-	-	-	-	-	Ni_hydr_CYTB
CP083911.1_55	946483.Cenrod_1222	4.28e-37	126.0	COG5591@1|root,COG5591@2|Bacteria,1N7YT@1224|Proteobacteria,2VVZM@28216|Betaproteobacteria	28216|Betaproteobacteria	S	Peptidase propeptide and YPEB domain	-	-	-	-	-	-	-	-	-	-	-	-	PepSY_2
CP083911.1_56	1121035.AUCH01000003_gene1399	5.31e-23	92.8	COG3212@1|root,COG3212@2|Bacteria,1NHDB@1224|Proteobacteria,2VWE0@28216|Betaproteobacteria,2KX5T@206389|Rhodocyclales	206389|Rhodocyclales	S	Propeptide PepSY amd peptidase M4	-	-	-	-	-	-	-	-	-	-	-	-	PepSY
CP083911.1_57	1458427.BAWN01000047_gene2118	3.86e-108	317.0	COG0745@1|root,COG0745@2|Bacteria,1N0YI@1224|Proteobacteria,2VIV6@28216|Betaproteobacteria,4ACAG@80864|Comamonadaceae	28216|Betaproteobacteria	K	Two component transcriptional regulator, winged helix family	-	-	-	ko:K02483,ko:K07660	ko01503,ko02020,map01503,map02020	M00444,M00709,M00721,M00723,M00724,M00744	-	-	ko00000,ko00001,ko00002,ko01504,ko02022	-	-	-	Response_reg,Trans_reg_C
CP083911.1_58	864051.BurJ1DRAFT_3556	2.07e-121	369.0	COG0642@1|root,COG0642@2|Bacteria,1MX6R@1224|Proteobacteria,2VIZI@28216|Betaproteobacteria	28216|Betaproteobacteria	T	Histidine kinase	phoQ	-	2.7.13.3	ko:K07637	ko01503,ko02020,map01503,map02020	M00444,M00709,M00721,M00723,M00724,M00744	-	-	ko00000,ko00001,ko00002,ko01000,ko01001,ko01504,ko02022	-	-	-	HATPase_c
CP083911.1_59	1265502.KB905937_gene2607	1.71e-107	314.0	COG0625@1|root,COG0625@2|Bacteria,1RHSK@1224|Proteobacteria,2VIJ5@28216|Betaproteobacteria,4ABQB@80864|Comamonadaceae	28216|Betaproteobacteria	O	Glutathione S-transferase	yibF	-	2.5.1.18	ko:K00799	ko00480,ko00980,ko00982,ko00983,ko01524,ko05200,ko05204,ko05225,ko05418,map00480,map00980,map00982,map00983,map01524,map05200,map05204,map05225,map05418	-	R03522,R07002,R07003,R07004,R07023,R07024,R07025,R07026,R07069,R07070,R07083,R07084,R07091,R07092,R07093,R07094,R07100,R07113,R07116,R08280,R09409,R11905	RC00004,RC00069,RC00840,RC00948,RC01704,RC01705,RC01706,RC01758,RC01759,RC01765,RC01767,RC01769,RC02243,RC02527,RC02939,RC02940,RC02942,RC02943,RC02944	ko00000,ko00001,ko01000,ko02000	1.A.12.2.2,1.A.12.3.2	-	-	GST_C,GST_C_2,GST_N_3
CP083911.1_60	1458427.BAWN01000008_gene525	8.98e-260	723.0	COG0015@1|root,COG0015@2|Bacteria,1MV4B@1224|Proteobacteria,2VI2T@28216|Betaproteobacteria,4AABF@80864|Comamonadaceae	28216|Betaproteobacteria	F	Belongs to the lyase 1 family. Adenylosuccinate lyase subfamily	purB	-	4.3.2.2	ko:K01756	ko00230,ko00250,ko01100,ko01110,ko01130,map00230,map00250,map01100,map01110,map01130	M00048,M00049	R01083,R04559	RC00379,RC00444,RC00445	ko00000,ko00001,ko00002,ko01000	-	-	-	ASL_C,Lyase_1
CP083911.1_61	1265502.KB905933_gene2018	7.23e-72	219.0	COG3313@1|root,COG3313@2|Bacteria,1N711@1224|Proteobacteria,2VW2B@28216|Betaproteobacteria,4AE63@80864|Comamonadaceae	28216|Betaproteobacteria	S	Protein of unknown function (DUF3717)	-	-	-	ko:K06938	-	-	-	-	ko00000	-	-	-	DUF1289,DUF3717
CP083911.1_62	365046.Rta_37300	3.04e-143	429.0	COG4783@1|root,COG4783@2|Bacteria,1MVFV@1224|Proteobacteria,2VHAY@28216|Betaproteobacteria,4AAZX@80864|Comamonadaceae	28216|Betaproteobacteria	S	peptidase M48, Ste24p	yggG_1	-	-	-	-	-	-	-	-	-	-	-	Peptidase_M48,TPR_19
CP083911.1_63	296591.Bpro_4671	3e-82	246.0	COG0315@1|root,COG0315@2|Bacteria,1RCYZ@1224|Proteobacteria,2VR7B@28216|Betaproteobacteria,4ADG7@80864|Comamonadaceae	28216|Betaproteobacteria	H	Catalyzes the conversion of (8S)-3',8-cyclo-7,8- dihydroguanosine 5'-triphosphate to cyclic pyranopterin monophosphate (cPMP)	moaC	-	4.6.1.17	ko:K03637	ko00790,ko01100,ko04122,map00790,map01100,map04122	-	R11372	RC03425	ko00000,ko00001,ko01000	-	-	-	MoaC
CP083911.1_64	358220.C380_02825	1.78e-167	472.0	COG1250@1|root,COG1250@2|Bacteria,1MU9P@1224|Proteobacteria,2VGZU@28216|Betaproteobacteria,4ACD5@80864|Comamonadaceae	28216|Betaproteobacteria	I	3-hydroxyacyl-CoA dehydrogenase	paaH1	-	1.1.1.157	ko:K00074	ko00360,ko00362,ko00650,ko01100,ko01120,map00360,map00362,map00650,map01100,map01120	-	R01976,R05576,R06941	RC00029,RC00117	ko00000,ko00001,ko01000	-	-	-	3HCDH,3HCDH_N
CP083911.1_65	1265502.KB905931_gene1745	3.06e-48	162.0	COG5490@1|root,COG5490@2|Bacteria,1R4SV@1224|Proteobacteria,2VQP2@28216|Betaproteobacteria,4ACYT@80864|Comamonadaceae	28216|Betaproteobacteria	S	TIGRFAM phasin family protein	phaP	-	-	-	-	-	-	-	-	-	-	-	Phasin_2
