CP077803.1_13	269796.Rru_A0013	4.01e-194	538.0	COG5375@1|root,COG5375@2|Bacteria,1R4YG@1224|Proteobacteria,2TUTA@28211|Alphaproteobacteria,2JSTM@204441|Rhodospirillales	204441|Rhodospirillales	S	Lipopolysaccharide-assembly, LptC-related	-	-	-	ko:K11719	-	-	-	-	ko00000,ko02000	1.B.42.1	-	-	LptC
CP077803.1_14	269796.Rru_A0014	7.17e-257	705.0	COG0517@1|root,COG0794@1|root,COG0517@2|Bacteria,COG0794@2|Bacteria,1MUXD@1224|Proteobacteria,2TU5X@28211|Alphaproteobacteria,2JPK0@204441|Rhodospirillales	204441|Rhodospirillales	M	Belongs to the SIS family. GutQ KpsF subfamily	kpsF	-	5.3.1.13	ko:K06041	ko00540,ko01100,map00540,map01100	M00063	R01530	RC00541	ko00000,ko00001,ko00002,ko01000,ko01005	-	-	-	CBS,SIS
CP077803.1_15	269796.Rru_A0015	2.09e-153	430.0	COG0349@1|root,COG0349@2|Bacteria,1MWFD@1224|Proteobacteria,2TQXS@28211|Alphaproteobacteria,2JQMC@204441|Rhodospirillales	204441|Rhodospirillales	J	3'-5' exonuclease	-	-	3.1.13.5	ko:K03684	-	-	-	-	ko00000,ko01000,ko03016	-	-	-	DNA_pol_A_exo1
CP077803.1_16	269796.Rru_A0016	5.3e-239	657.0	COG0702@1|root,COG0702@2|Bacteria,1MW54@1224|Proteobacteria,2TQMD@28211|Alphaproteobacteria,2JPKA@204441|Rhodospirillales	204441|Rhodospirillales	GM	NmrA-like family	-	-	1.6.5.3,1.6.99.3	ko:K00329,ko:K00356	ko00190,map00190	-	R11945	RC00061	ko00000,ko00001,ko01000	-	-	-	3Beta_HSD,Epimerase,NAD_binding_10,RmlD_sub_bind
CP077803.1_17	269796.Rru_A0017	2.28e-188	525.0	COG1968@1|root,COG1968@2|Bacteria,1MX02@1224|Proteobacteria,2TSUR@28211|Alphaproteobacteria,2JPQ8@204441|Rhodospirillales	204441|Rhodospirillales	V	Catalyzes the dephosphorylation of undecaprenyl diphosphate (UPP). Confers resistance to bacitracin	uppP	-	3.6.1.27	ko:K06153	ko00550,map00550	-	R05627	RC00002	ko00000,ko00001,ko01000,ko01011	-	-	-	BacA
CP077803.1_18	269796.Rru_A0018	0.0	965.0	COG0493@1|root,COG0493@2|Bacteria,1MU2H@1224|Proteobacteria,2TSE2@28211|Alphaproteobacteria,2JQ6Q@204441|Rhodospirillales	204441|Rhodospirillales	E	COG0493 NADPH-dependent glutamate synthase beta chain and related oxidoreductases	gltD	-	1.4.1.13,1.4.1.14	ko:K00266	ko00250,ko00910,ko01100,ko01110,ko01120,ko01130,ko01230,map00250,map00910,map01100,map01110,map01120,map01130,map01230	-	R00093,R00114,R00248	RC00006,RC00010,RC02799	ko00000,ko00001,ko01000	-	-	-	Fer4_20,Pyr_redox_2
CP077803.1_19	269796.Rru_A0019	0.0	3021.0	COG0067@1|root,COG0069@1|root,COG0070@1|root,COG0067@2|Bacteria,COG0069@2|Bacteria,COG0070@2|Bacteria,1MU7B@1224|Proteobacteria,2TRHQ@28211|Alphaproteobacteria,2JPK2@204441|Rhodospirillales	204441|Rhodospirillales	E	glutamate synthase	gltB	-	1.4.1.13,1.4.1.14	ko:K00265	ko00250,ko00910,ko01100,ko01110,ko01120,ko01130,ko01230,map00250,map00910,map01100,map01110,map01120,map01130,map01230	-	R00093,R00114,R00248	RC00006,RC00010,RC02799	ko00000,ko00001,ko01000	-	-	-	GATase_2,GXGXG,Glu_syn_central,Glu_synthase
CP077803.1_20	269796.Rru_A0020	4.94e-122	347.0	COG0386@1|root,COG0386@2|Bacteria,1RD1R@1224|Proteobacteria,2U7R3@28211|Alphaproteobacteria,2JSFZ@204441|Rhodospirillales	204441|Rhodospirillales	O	Glutathione peroxidase	-	-	1.11.1.9	ko:K00432	ko00480,ko00590,ko04918,map00480,map00590,map04918	-	R00274,R07034,R07035	RC00011,RC00982	ko00000,ko00001,ko01000	-	-	-	GSHPx
CP077803.1_21	269796.Rru_A0021	1.06e-121	347.0	COG1846@1|root,COG1846@2|Bacteria,1RH1F@1224|Proteobacteria,2U9GN@28211|Alphaproteobacteria,2JSY6@204441|Rhodospirillales	204441|Rhodospirillales	K	helix_turn_helix multiple antibiotic resistance protein	-	-	-	-	-	-	-	-	-	-	-	-	MarR
CP077803.1_22	269796.Rru_A0022	2.15e-163	456.0	COG0625@1|root,COG0625@2|Bacteria,1MXM4@1224|Proteobacteria,2TTXD@28211|Alphaproteobacteria,2JRUQ@204441|Rhodospirillales	204441|Rhodospirillales	O	Glutathione S-transferase	-	-	2.5.1.18	ko:K00799	ko00480,ko00980,ko00982,ko00983,ko01524,ko05200,ko05204,ko05225,ko05418,map00480,map00980,map00982,map00983,map01524,map05200,map05204,map05225,map05418	-	R03522,R07002,R07003,R07004,R07023,R07024,R07025,R07026,R07069,R07070,R07083,R07084,R07091,R07092,R07093,R07094,R07100,R07113,R07116,R08280,R09409,R11905	RC00004,RC00069,RC00840,RC00948,RC01704,RC01705,RC01706,RC01758,RC01759,RC01765,RC01767,RC01769,RC02243,RC02527,RC02939,RC02940,RC02942,RC02943,RC02944	ko00000,ko00001,ko01000,ko02000	1.A.12.2.2,1.A.12.3.2	-	-	GST_C,GST_C_2,GST_C_3,GST_N_3
CP077803.1_23	269796.Rru_A0023	1.18e-88	260.0	2CFZZ@1|root,2ZQNM@2|Bacteria,1P9ZD@1224|Proteobacteria,2UYUG@28211|Alphaproteobacteria,2JY7P@204441|Rhodospirillales	204441|Rhodospirillales	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CP077803.1_24	269796.Rru_A0024	1.45e-259	713.0	COG0265@1|root,COG0265@2|Bacteria,1MU63@1224|Proteobacteria,2TS6B@28211|Alphaproteobacteria,2JPJ0@204441|Rhodospirillales	204441|Rhodospirillales	O	Trypsin	-	-	-	-	-	-	-	-	-	-	-	-	PDZ_2,Trypsin_2
CP077803.1_25	269796.Rru_A0025	8.04e-122	348.0	2BZQX@1|root,33372@2|Bacteria,1NCKR@1224|Proteobacteria,2UGB8@28211|Alphaproteobacteria,2JZQ0@204441|Rhodospirillales	204441|Rhodospirillales	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CP077803.1_26	269796.Rru_A0026	0.0	882.0	2EZ14@1|root,33S7P@2|Bacteria,1NS4H@1224|Proteobacteria,2UQJP@28211|Alphaproteobacteria,2JW9M@204441|Rhodospirillales	204441|Rhodospirillales	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CP077803.1_27	269796.Rru_A0027	5.68e-170	474.0	COG0744@1|root,COG0744@2|Bacteria,1RDAQ@1224|Proteobacteria,2U0NP@28211|Alphaproteobacteria,2JS5A@204441|Rhodospirillales	204441|Rhodospirillales	M	Peptidoglycan polymerase that catalyzes glycan chain elongation from lipid-linked precursors	mtgA	-	2.4.1.129	ko:K03814	ko00550,map00550	-	-	-	ko00000,ko00001,ko01000,ko01003,ko01011	-	GT51	-	Transgly
CP077803.1_28	269796.Rru_A0028	8.84e-205	566.0	COG0491@1|root,COG0491@2|Bacteria,1MY6G@1224|Proteobacteria,2TTBX@28211|Alphaproteobacteria,2JSH0@204441|Rhodospirillales	204441|Rhodospirillales	S	Metallo-beta-lactamase superfamily	-	-	-	-	-	-	-	-	-	-	-	-	Lactamase_B
CP077803.1_29	269796.Rru_A0029	2.14e-76	227.0	2APWP@1|root,31F15@2|Bacteria,1RJU1@1224|Proteobacteria,2UA5K@28211|Alphaproteobacteria,2JXHD@204441|Rhodospirillales	204441|Rhodospirillales	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CP077803.1_30	269796.Rru_A0030	4.32e-136	384.0	28M6M@1|root,2ZAK8@2|Bacteria,1R641@1224|Proteobacteria,2U4JU@28211|Alphaproteobacteria,2JW5M@204441|Rhodospirillales	204441|Rhodospirillales	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CP077803.1_31	269796.Rru_A0031	7.95e-218	600.0	COG0583@1|root,COG0583@2|Bacteria,1MWY0@1224|Proteobacteria,2TSD9@28211|Alphaproteobacteria,2JS4P@204441|Rhodospirillales	204441|Rhodospirillales	K	LysR substrate binding domain	-	-	-	-	-	-	-	-	-	-	-	-	HTH_1,LysR_substrate
CP077803.1_32	269796.Rru_A0032	0.0	873.0	COG4235@1|root,COG4235@2|Bacteria,1MY4J@1224|Proteobacteria,2TSI7@28211|Alphaproteobacteria,2JRRE@204441|Rhodospirillales	204441|Rhodospirillales	O	COG4235 Cytochrome c biogenesis factor	cycH	-	-	ko:K02200	-	-	-	-	ko00000	-	-	-	TPR_16,TPR_19,TPR_2
CP077803.1_33	269796.Rru_A0033	4.2e-115	330.0	COG3088@1|root,COG3088@2|Bacteria,1MZZ5@1224|Proteobacteria,2U96P@28211|Alphaproteobacteria,2JSQ1@204441|Rhodospirillales	204441|Rhodospirillales	P	subunit of a heme lyase	-	-	-	ko:K02200	-	-	-	-	ko00000	-	-	-	CcmH
CP077803.1_34	269796.Rru_A0034	8.93e-145	407.0	COG0526@1|root,COG0526@2|Bacteria,1RI3N@1224|Proteobacteria,2TSEW@28211|Alphaproteobacteria,2JSVQ@204441|Rhodospirillales	204441|Rhodospirillales	CO	Redoxin	ccmG	-	-	ko:K02199	-	-	-	-	ko00000,ko03110	-	-	-	AhpC-TSA,Redoxin
CP077803.1_35	269796.Rru_A0035	0.0	1305.0	COG1138@1|root,COG1138@2|Bacteria,1MUQS@1224|Proteobacteria,2TRNG@28211|Alphaproteobacteria,2JR5K@204441|Rhodospirillales	204441|Rhodospirillales	O	COG1138 Cytochrome c biogenesis factor	-	-	-	ko:K02198	-	-	-	-	ko00000,ko02000	9.B.14.1	-	-	CcmF_C,Cytochrom_C_asm
CP077803.1_36	269796.Rru_A0036	3.72e-103	298.0	COG2332@1|root,COG2332@2|Bacteria,1RHN5@1224|Proteobacteria,2U99J@28211|Alphaproteobacteria,2JSN0@204441|Rhodospirillales	204441|Rhodospirillales	O	Heme chaperone required for the biogenesis of c-type cytochromes. Transiently binds heme delivered by CcmC and transfers the heme to apo-cytochromes in a process facilitated by CcmF and CcmH	ccmE	-	-	ko:K02197	-	-	-	-	ko00000	-	-	-	CcmE
CP077803.1_38	269796.Rru_A0038	2.81e-172	480.0	COG0755@1|root,COG0755@2|Bacteria,1MU61@1224|Proteobacteria,2TSW8@28211|Alphaproteobacteria,2JR32@204441|Rhodospirillales	204441|Rhodospirillales	O	Required for the export of heme to the periplasm for the biogenesis of c-type cytochromes	ccmC	-	-	ko:K02195	ko02010,map02010	M00259	-	-	ko00000,ko00001,ko00002,ko02000	3.A.1.107	-	-	Cytochrom_C_asm
CP077803.1_39	269796.Rru_A0039	4.67e-133	380.0	COG2386@1|root,COG2386@2|Bacteria,1NJB0@1224|Proteobacteria,2TUSG@28211|Alphaproteobacteria,2JR0S@204441|Rhodospirillales	204441|Rhodospirillales	O	Required for the export of heme to the periplasm for the biogenesis of c-type cytochromes	ccmB	-	-	ko:K02194	ko02010,map02010	M00259	-	-	ko00000,ko00001,ko00002,ko02000	3.A.1.107	-	-	CcmB
CP077803.1_40	269796.Rru_A0040	6.12e-164	459.0	COG4133@1|root,COG4133@2|Bacteria,1MZPC@1224|Proteobacteria,2TVBT@28211|Alphaproteobacteria,2JRQJ@204441|Rhodospirillales	204441|Rhodospirillales	O	once thought to export heme, this seems not to be the case, but its exact role is uncertain. Responsible for energy coupling to the transport system	ccmA	-	3.6.3.41	ko:K02193	ko02010,map02010	M00259	-	-	ko00000,ko00001,ko00002,ko01000,ko02000	3.A.1.107	-	-	ABC_tran
CP077803.1_41	269796.Rru_A0041	1.78e-100	291.0	COG3909@1|root,COG3909@2|Bacteria,1N6Z5@1224|Proteobacteria,2VBN2@28211|Alphaproteobacteria,2JUDU@204441|Rhodospirillales	204441|Rhodospirillales	C	Cytochrome C'	-	-	-	-	-	-	-	-	-	-	-	-	Cytochrom_C_2
CP077803.1_43	269796.Rru_A0043	2.96e-210	589.0	COG1044@1|root,COG1044@2|Bacteria,1MUX6@1224|Proteobacteria,2TS8U@28211|Alphaproteobacteria,2JPQ0@204441|Rhodospirillales	204441|Rhodospirillales	I	Catalyzes the N-acylation of UDP-3-O-acylglucosamine using 3-hydroxyacyl-ACP as the acyl donor. Is involved in the biosynthesis of lipid A, a phosphorylated glycolipid that anchors the lipopolysaccharide to the outer membrane of the cell	lpxD	-	2.3.1.191	ko:K02536	ko00540,ko01100,map00540,map01100	M00060	R04550	RC00039,RC00166	ko00000,ko00001,ko00002,ko01000,ko01005	-	-	-	Hexapep,Hexapep_2,LpxD
CP077803.1_44	269796.Rru_A0044	7.16e-50	158.0	COG0236@1|root,COG0236@2|Bacteria,1PJV2@1224|Proteobacteria,2VCR2@28211|Alphaproteobacteria,2JYD3@204441|Rhodospirillales	204441|Rhodospirillales	IQ	Carrier of the growing fatty acid chain in fatty acid biosynthesis	-	-	-	ko:K02078	-	-	-	-	ko00000,ko00001	-	-	-	PP-binding
CP077803.1_45	269796.Rru_A0045	1.59e-286	783.0	COG0304@1|root,COG0304@2|Bacteria,1MV30@1224|Proteobacteria,2TRYK@28211|Alphaproteobacteria,2JW3W@204441|Rhodospirillales	204441|Rhodospirillales	IQ	Beta-ketoacyl synthase, C-terminal domain	-	-	-	ko:K14660	-	-	-	-	ko00000,ko01000	-	-	-	Ketoacyl-synt_C,ketoacyl-synt
CP077803.1_46	269796.Rru_A0046	7.58e-122	347.0	COG1683@1|root,COG1683@2|Bacteria,1RHER@1224|Proteobacteria,2UAG5@28211|Alphaproteobacteria,2JTD8@204441|Rhodospirillales	204441|Rhodospirillales	S	Protein of unknown function (DUF523)	-	-	-	-	-	-	-	-	-	-	-	-	DUF523
CP077803.1_47	269796.Rru_A0047	0.0	1015.0	COG0488@1|root,COG0488@2|Bacteria,1MV25@1224|Proteobacteria,2TSJ9@28211|Alphaproteobacteria,2JQYH@204441|Rhodospirillales	204441|Rhodospirillales	S	ATPases associated with a variety of cellular activities	-	-	-	-	-	-	-	-	-	-	-	-	ABC_tran
CP077803.1_48	269796.Rru_A0048	5.71e-143	404.0	COG1280@1|root,COG1280@2|Bacteria,1MXAI@1224|Proteobacteria,2U8MN@28211|Alphaproteobacteria,2JSPS@204441|Rhodospirillales	204441|Rhodospirillales	E	LysE type translocator	-	-	-	-	-	-	-	-	-	-	-	-	LysE
CP077803.1_49	269796.Rru_A0049	2.69e-48	158.0	COG4770@1|root,COG4770@2|Bacteria,1N6BD@1224|Proteobacteria,2UET0@28211|Alphaproteobacteria,2JTZ2@204441|Rhodospirillales	204441|Rhodospirillales	I	Biotin-requiring enzyme	-	-	-	-	-	-	-	-	-	-	-	-	Biotin_lipoyl
CP077803.1_50	269796.Rru_A0050	1.59e-84	250.0	2EN11@1|root,33FP7@2|Bacteria,1NJWC@1224|Proteobacteria,2UJRK@28211|Alphaproteobacteria	28211|Alphaproteobacteria	S	Oxaloacetate decarboxylase, gamma chain	-	-	-	-	-	-	-	-	-	-	-	-	OAD_gamma
CP077803.1_51	269796.Rru_A0051	0.0	1011.0	COG4799@1|root,COG4799@2|Bacteria,1MVAX@1224|Proteobacteria,2U4T8@28211|Alphaproteobacteria,2JRNU@204441|Rhodospirillales	204441|Rhodospirillales	I	Carboxyl transferase domain	-	-	-	-	-	-	-	-	-	-	-	-	Carboxyl_trans
CP077803.1_52	269796.Rru_A0052	0.0	1309.0	COG4770@1|root,COG4770@2|Bacteria,1P6RE@1224|Proteobacteria,2TRC2@28211|Alphaproteobacteria,2JPYX@204441|Rhodospirillales	204441|Rhodospirillales	I	COG4770 Acetyl propionyl-CoA carboxylase, alpha subunit	-	-	6.4.1.3	ko:K01965	ko00280,ko00630,ko00640,ko01100,ko01120,ko01130,ko01200,map00280,map00630,map00640,map01100,map01120,map01130,map01200	M00373,M00741	R01859	RC00097,RC00609	ko00000,ko00001,ko00002,ko01000	-	-	-	Biotin_carb_C,Biotin_carb_N,Biotin_lipoyl,CPSase_L_D2
CP077803.1_53	269796.Rru_A0053	0.0	1027.0	COG4799@1|root,COG4799@2|Bacteria,1MVAX@1224|Proteobacteria,2TRI1@28211|Alphaproteobacteria,2JQVU@204441|Rhodospirillales	204441|Rhodospirillales	I	COG4799 Acetyl-CoA carboxylase, carboxyltransferase component (subunits alpha and beta)	-	-	2.1.3.15,6.4.1.3	ko:K01966	ko00280,ko00630,ko00640,ko01100,ko01120,ko01130,ko01200,map00280,map00630,map00640,map01100,map01120,map01130,map01200	M00373,M00741	R01859	RC00097,RC00609	ko00000,ko00001,ko00002,ko01000	-	-	-	Carboxyl_trans
CP077803.1_54	269796.Rru_A0054	0.0	1269.0	COG1154@1|root,COG1154@2|Bacteria,1MUSJ@1224|Proteobacteria,2TRDD@28211|Alphaproteobacteria,2JQ00@204441|Rhodospirillales	204441|Rhodospirillales	H	Catalyzes the acyloin condensation reaction between C atoms 2 and 3 of pyruvate and glyceraldehyde 3-phosphate to yield 1-deoxy-D-xylulose-5-phosphate (DXP)	dxs	-	2.2.1.7	ko:K01662	ko00730,ko00900,ko01100,ko01110,ko01130,map00730,map00900,map01100,map01110,map01130	M00096	R05636	RC00032	ko00000,ko00001,ko00002,ko01000	-	-	-	DXP_synthase_N,Transket_pyr,Transketolase_C
CP077803.1_55	269796.Rru_A0055	1.34e-211	585.0	COG2853@1|root,COG2853@2|Bacteria,1MVX0@1224|Proteobacteria,2U7CZ@28211|Alphaproteobacteria,2JS21@204441|Rhodospirillales	204441|Rhodospirillales	M	MlaA lipoprotein	-	-	-	ko:K04754	-	-	-	-	ko00000	-	-	-	MlaA
CP077803.1_56	269796.Rru_A0056	2.22e-142	402.0	COG2854@1|root,COG2854@2|Bacteria,1N275@1224|Proteobacteria,2UCGN@28211|Alphaproteobacteria,2JU8H@204441|Rhodospirillales	204441|Rhodospirillales	Q	MlaC protein	-	-	-	ko:K07323	ko02010,map02010	M00210	-	-	ko00000,ko00001,ko00002,ko02000	3.A.1.27.3	-	-	MlaC
CP077803.1_57	269796.Rru_A0057	0.0	1583.0	COG4258@1|root,COG4258@2|Bacteria,1QW57@1224|Proteobacteria,2TSFU@28211|Alphaproteobacteria,2JQW3@204441|Rhodospirillales	204441|Rhodospirillales	S	MMPL family	-	-	-	ko:K07003	-	-	-	-	ko00000	-	-	-	MMPL
CP077803.1_58	269796.Rru_A0058	4.68e-234	644.0	COG0451@1|root,COG0451@2|Bacteria,1MW32@1224|Proteobacteria,2TTTU@28211|Alphaproteobacteria,2JPSX@204441|Rhodospirillales	204441|Rhodospirillales	M	NmrA-like family	dfrA	-	1.1.1.219	ko:K00091	-	-	-	-	ko00000,ko01000	-	-	-	Epimerase
CP077803.1_59	269796.Rru_A0059	4.75e-230	634.0	COG0761@1|root,COG0761@2|Bacteria,1MU7G@1224|Proteobacteria,2TRNR@28211|Alphaproteobacteria,2JR15@204441|Rhodospirillales	204441|Rhodospirillales	IM	Catalyzes the conversion of 1-hydroxy-2-methyl-2-(E)- butenyl 4-diphosphate (HMBPP) into a mixture of isopentenyl diphosphate (IPP) and dimethylallyl diphosphate (DMAPP). Acts in the terminal step of the DOXP MEP pathway for isoprenoid precursor biosynthesis	ispH	-	1.17.7.4	ko:K03527	ko00900,ko01100,ko01110,ko01130,map00900,map01100,map01110,map01130	M00096	R05884,R08210	RC01137,RC01487	ko00000,ko00001,ko00002,ko01000	-	-	-	LYTB
CP077803.1_60	269796.Rru_A0060	8.86e-289	787.0	COG0535@1|root,COG0535@2|Bacteria,1MXM1@1224|Proteobacteria,2TT7D@28211|Alphaproteobacteria,2JPDN@204441|Rhodospirillales	204441|Rhodospirillales	S	Domain of unknown function (DUF3463)	-	-	-	-	-	-	-	-	-	-	-	-	DUF3463,Fer4_14,Radical_SAM
CP077803.1_61	269796.Rru_A0061	1.74e-163	458.0	COG0775@1|root,COG0775@2|Bacteria,1PETT@1224|Proteobacteria,2TTTB@28211|Alphaproteobacteria,2JU46@204441|Rhodospirillales	204441|Rhodospirillales	F	Phosphorylase superfamily	-	-	3.2.2.9	ko:K01243	ko00270,ko01100,ko01230,map00270,map01100,map01230	M00034,M00609	R00194,R01401	RC00063,RC00318	ko00000,ko00001,ko00002,ko01000	-	-	-	PNP_UDP_1
CP077803.1_62	269796.Rru_A0062	0.0	1338.0	COG1657@1|root,COG1657@2|Bacteria,1MUIP@1224|Proteobacteria,2TRF3@28211|Alphaproteobacteria,2JQUI@204441|Rhodospirillales	204441|Rhodospirillales	I	Squalene-hopene cyclase C-terminal domain	-	-	4.2.1.129,5.4.99.17	ko:K06045	ko00909,ko01110,map00909,map01110	-	R07322,R07323	RC01850,RC01851	ko00000,ko00001,ko01000	-	-	-	SQHop_cyclase_C,SQHop_cyclase_N
CP077803.1_63	269796.Rru_A0063	0.0	872.0	COG1232@1|root,COG1232@2|Bacteria,1NQUH@1224|Proteobacteria,2TTH7@28211|Alphaproteobacteria,2JR6V@204441|Rhodospirillales	204441|Rhodospirillales	H	Flavin containing amine oxidoreductase	-	-	1.17.8.1	ko:K21677	-	-	-	-	ko00000,ko01000	-	-	-	Amino_oxidase
CP077803.1_64	269796.Rru_A0064	0.0	1350.0	COG1215@1|root,COG1562@1|root,COG1215@2|Bacteria,COG1562@2|Bacteria,1MW1E@1224|Proteobacteria,2U30S@28211|Alphaproteobacteria,2JR6T@204441|Rhodospirillales	204441|Rhodospirillales	M	Glycosyl transferase family 21	-	-	-	-	-	-	-	-	-	-	-	-	Glyco_tranf_2_3,Glycos_transf_2,SQS_PSY
CP077803.1_65	269796.Rru_A0065	3.47e-211	583.0	COG1562@1|root,COG1562@2|Bacteria,1N6J2@1224|Proteobacteria,2TT8U@28211|Alphaproteobacteria,2JRV8@204441|Rhodospirillales	204441|Rhodospirillales	I	Squalene/phytoene synthase	-	-	2.5.1.103,4.2.3.156	ko:K21678,ko:K21679	-	-	-	-	ko00000,ko01000	-	-	-	SQS_PSY
CP077803.1_66	269796.Rru_A0066	0.0	1494.0	COG0642@1|root,COG5002@1|root,COG0642@2|Bacteria,COG5002@2|Bacteria,1R5EN@1224|Proteobacteria,2TWEB@28211|Alphaproteobacteria,2JYUM@204441|Rhodospirillales	204441|Rhodospirillales	T	Histidine kinase	-	-	-	-	-	-	-	-	-	-	-	-	HATPase_c,HisKA,PAS_3,PAS_4,PAS_7
