PCBHHBLN_00043	CDS	498				hypothetical protein
PCBHHBLN_00044	CDS	1170	lpxD	2.3.1.-	COG1044	UDP-3-O-acylglucosamine N-acyltransferase
PCBHHBLN_00045	CDS	252	acpP_1			Acyl carrier protein
PCBHHBLN_00046	CDS	1215	fabF_1	2.3.1.179		3-oxoacyl-[acyl-carrier-protein] synthase 2
PCBHHBLN_00047	CDS	510				hypothetical protein
PCBHHBLN_00048	CDS	1608	yheS_1		COG0488	putative ABC transporter ATP-binding protein YheS
PCBHHBLN_00049	CDS	627	rhtB_1		COG1280	Homoserine/homoserine lactone efflux protein
PCBHHBLN_00050	CDS	405				hypothetical protein
PCBHHBLN_00051	CDS	408				hypothetical protein
PCBHHBLN_00052	CDS	1554		2.1.3.1	COG4799	Methylmalonyl-CoA carboxyltransferase 12S subunit
PCBHHBLN_00053	CDS	1989	accA1_1		COG4770	Acetyl-/propionyl-coenzyme A carboxylase alpha chain
PCBHHBLN_00054	CDS	1533	pccB	6.4.1.3	COG4799	Propionyl-CoA carboxylase beta chain
PCBHHBLN_00055	CDS	1938	dxs_1	2.2.1.7	COG1154	1-deoxy-D-xylulose-5-phosphate synthase
PCBHHBLN_00056	CDS	921				hypothetical protein
PCBHHBLN_00057	CDS	639				hypothetical protein
PCBHHBLN_00058	CDS	2670				hypothetical protein
PCBHHBLN_00059	CDS	1002	auaH	1.1.1.394		Aurachin B dehydrogenase
PCBHHBLN_00060	CDS	975	ispH	1.17.7.4	COG0761	4-hydroxy-3-methylbut-2-enyl diphosphate reductase
PCBHHBLN_00061	CDS	1164	moaA_1			GTP 3',8-cyclase
PCBHHBLN_00062	CDS	729				hypothetical protein
PCBHHBLN_00063	CDS	1971	shc	4.2.1.129	COG1657	Squalene--hopene cyclase
PCBHHBLN_00064	CDS	1299	hpnE	1.17.8.1	COG2907	Hydroxysqualene dehydroxylase
PCBHHBLN_00065	CDS	2064				hypothetical protein
PCBHHBLN_00066	CDS	894	hpnC	4.2.3.156	COG1562	Hydroxysqualene synthase
PCBHHBLN_00067	CDS	2322	rcsC_1	2.7.13.3		Sensor histidine kinase RcsC
PCBHHBLN_00068	CDS	438				hypothetical protein
PCBHHBLN_00069	CDS	1128				hypothetical protein
PCBHHBLN_00070	CDS	1011	yadG		COG1131	putative ABC transporter ATP-binding protein YadG
PCBHHBLN_00071	CDS	204				hypothetical protein
PCBHHBLN_00072	CDS	927	ribN_1			Riboflavin transporter
PCBHHBLN_00073	CDS	264				hypothetical protein
PCBHHBLN_00074	CDS	1881	htpG		COG0326	Chaperone protein HtpG
PCBHHBLN_00075	CDS	120				hypothetical protein
PCBHHBLN_00076	CDS	381				hypothetical protein
PCBHHBLN_00077	CDS	3201				hypothetical protein
PCBHHBLN_00078	CDS	435	hslR		COG1188	Heat shock protein 15
PCBHHBLN_00079	CDS	456				hypothetical protein
PCBHHBLN_00080	CDS	339				Ferredoxin-2
PCBHHBLN_00081	CDS	498	carD_1		COG1329	RNA polymerase-binding transcription factor CarD
PCBHHBLN_00082	CDS	1089				hypothetical protein
PCBHHBLN_00083	CDS	1089				hypothetical protein
PCBHHBLN_00084	CDS	1080				hypothetical protein
PCBHHBLN_00085	CDS	825				hypothetical protein
PCBHHBLN_00086	CDS	957	pip	3.4.11.5		Proline iminopeptidase
PCBHHBLN_00087	CDS	1362	rssB_1			Regulator of RpoS
PCBHHBLN_00088	CDS	453				hypothetical protein
PCBHHBLN_00089	CDS	1242	baiN	1.3.1.114	COG2081	3-dehydro-bile acid delta(4,6)-reductase
PCBHHBLN_00090	CDS	1023				Zinc-type alcohol dehydrogenase-like protein
PCBHHBLN_00091	CDS	1890	recQ	3.6.4.12	COG0514	ATP-dependent DNA helicase RecQ
PCBHHBLN_00092	CDS	243				hypothetical protein
PCBHHBLN_00093	CDS	435	fitB_1	3.1.-.-		Toxin FitB
PCBHHBLN_00094	CDS	1278				putative sugar-binding periplasmic protein
PCBHHBLN_00095	CDS	870	melD_1		COG1175	Melibiose/raffinose/stachyose import permease protein MelD
PCBHHBLN_00096	CDS	939				hypothetical protein
PCBHHBLN_00097	CDS	1119	ugpC	7.6.2.10	COG3839	sn-glycerol-3-phosphate import ATP-binding protein UgpC
PCBHHBLN_00098	CDS	966				hypothetical protein
PCBHHBLN_00099	CDS	423	arfB	3.1.1.29	COG1186	Peptidyl-tRNA hydrolase ArfB
PCBHHBLN_00100	CDS	1212	mgl	4.4.1.11	COG0626	L-methionine gamma-lyase
PCBHHBLN_00101	CDS	2010				hypothetical protein
PCBHHBLN_00102	CDS	345				hypothetical protein
PCBHHBLN_00103	CDS	573				hypothetical protein
PCBHHBLN_00104	CDS	804				hypothetical protein
PCBHHBLN_00105	CDS	216	slyX		COG2900	Protein SlyX 
PCBHHBLN_00106	tRNA	77				tRNA-Arg(cct)
PCBHHBLN_00107	CDS	5322	yfhM		COG2373	Alpha-2-macroglobulin
PCBHHBLN_00108	CDS	2121	pbpC		COG4953	Penicillin-binding protein 1C
PCBHHBLN_00109	CDS	798				hypothetical protein
PCBHHBLN_00110	CDS	912				hypothetical protein
PCBHHBLN_00111	CDS	627				hypothetical protein
PCBHHBLN_00112	CDS	222				hypothetical protein
PCBHHBLN_00113	CDS	1425	sctC			Type 3 secretion system secretin
PCBHHBLN_00114	CDS	750				hypothetical protein
PCBHHBLN_00115	CDS	591				hypothetical protein
PCBHHBLN_00116	CDS	723				hypothetical protein
PCBHHBLN_00117	CDS	2067				hypothetical protein
PCBHHBLN_00118	CDS	1236	epsF		COG1459	Type II secretion system protein F
PCBHHBLN_00119	CDS	1479				hypothetical protein
PCBHHBLN_00120	CDS	972				hypothetical protein
PCBHHBLN_00121	CDS	738		7.6.2.-	COG1131	Multidrug efflux system ATP-binding protein
PCBHHBLN_00122	CDS	1047	yggR		COG2805	putative protein YggR
PCBHHBLN_00123	CDS	171				hypothetical protein
PCBHHBLN_00124	CDS	1338				hypothetical protein
PCBHHBLN_00125	CDS	723				hypothetical protein
PCBHHBLN_00126	CDS	363				hypothetical protein
PCBHHBLN_00127	CDS	1491	hldE		COG2870	Bifunctional protein HldE
PCBHHBLN_00128	CDS	1308				hypothetical protein
PCBHHBLN_00129	CDS	1350				hypothetical protein
PCBHHBLN_00130	CDS	816	natA	7.2.2.4	COG4555	ABC transporter ATP-binding protein NatA
PCBHHBLN_00131	CDS	849				hypothetical protein
PCBHHBLN_00132	CDS	1200	nhaA		COG3004	Na(+)/H(+) antiporter NhaA
PCBHHBLN_00133	tRNA	77				tRNA-Arg(ccg)
PCBHHBLN_00134	CDS	1476				hypothetical protein
PCBHHBLN_00135	CDS	1014		3.1.4.-	COG3437	3'3'-cGAMP-specific phosphodiesterase 2
PCBHHBLN_00136	CDS	1587				hypothetical protein
PCBHHBLN_00137	CDS	1035	mgtA_1	2.4.1.-	COG0438	GDP-mannose-dependent alpha-mannosyltransferase
PCBHHBLN_00138	CDS	1488	davD	1.2.1.-	COG1012	Glutarate-semialdehyde dehydrogenase
PCBHHBLN_00139	CDS	576				hypothetical protein
PCBHHBLN_00140	CDS	927				hypothetical protein
PCBHHBLN_00141	CDS	1065				hypothetical protein
PCBHHBLN_00142	CDS	1392	pepA_1	3.4.11.10		cytosol aminopeptidase
PCBHHBLN_00143	CDS	354				hypothetical protein
PCBHHBLN_00144	CDS	717	nimR_1			HTH-type transcriptional regulator NimR
PCBHHBLN_00145	CDS	984	hemB_1	4.2.1.24	COG0113	Delta-aminolevulinic acid dehydratase
PCBHHBLN_00146	CDS	963				hypothetical protein
PCBHHBLN_00147	CDS	549				hypothetical protein
PCBHHBLN_00148	CDS	1104	namA	1.6.99.1	COG1902	NADPH dehydrogenase
PCBHHBLN_00149	CDS	609	comR			HTH-type transcriptional repressor ComR
PCBHHBLN_00150	CDS	540	ppa	3.6.1.1	COG0221	Inorganic pyrophosphatase
PCBHHBLN_00151	CDS	1653				hypothetical protein
PCBHHBLN_00152	CDS	1842	typA		COG1217	GTP-binding protein TypA/BipA
PCBHHBLN_00153	CDS	996	iolC	2.7.1.92	COG0524	5-dehydro-2-deoxygluconokinase
PCBHHBLN_00154	CDS	684				hypothetical protein
PCBHHBLN_00155	CDS	744				hypothetical protein
PCBHHBLN_00156	CDS	417				hypothetical protein
PCBHHBLN_00157	CDS	303				hypothetical protein
PCBHHBLN_00158	CDS	639	nth	4.2.99.18	COG0177	Endonuclease III
PCBHHBLN_00159	CDS	798	dapB	1.17.1.8		4-hydroxy-tetrahydrodipicolinate reductase
PCBHHBLN_00160	CDS	669				hypothetical protein
PCBHHBLN_00161	CDS	1173	emrA_1			Colistin resistance protein EmrA
PCBHHBLN_00162	CDS	1575	emrB_1			Colistin resistance protein EmrB
PCBHHBLN_00163	CDS	1686			COG0840	Methyl-accepting chemotaxis protein
PCBHHBLN_00164	CDS	1614	xseA	3.1.11.6	COG1570	Exodeoxyribonuclease 7 large subunit
PCBHHBLN_00165	CDS	297				hypothetical protein
PCBHHBLN_00166	CDS	315	groS5			10 kDa chaperonin 5
PCBHHBLN_00167	CDS	1632	groL5_1			60 kDa chaperonin 5
PCBHHBLN_00168	CDS	258				hypothetical protein
PCBHHBLN_00169	CDS	1728	dauA_1		COG0659	C4-dicarboxylic acid transporter DauA
PCBHHBLN_00170	rRNA	1481				16S ribosomal RNA
PCBHHBLN_00171	tRNA	77				tRNA-Ile(gat)
PCBHHBLN_00172	tRNA	76				tRNA-Ala(tgc)
PCBHHBLN_00173	rRNA	2729				23S ribosomal RNA
PCBHHBLN_00174	rRNA	110				5S ribosomal RNA
PCBHHBLN_00175	tRNA	77				tRNA-Met(cat)
PCBHHBLN_00176	CDS	234				hypothetical protein
PCBHHBLN_00177	CDS	111				hypothetical protein
	repeat_region	1189				
PCBHHBLN_00178	CDS	294	ygbF	3.1.-.-		CRISPR-associated endoribonuclease Cas2
PCBHHBLN_00179	CDS	942	ygbT_1	3.1.-.-	COG1518	CRISPR-associated endonuclease Cas1
PCBHHBLN_00180	CDS	663	casE	3.1.-.-		CRISPR system Cascade subunit CasE
PCBHHBLN_00181	CDS	786				hypothetical protein
PCBHHBLN_00182	CDS	1080	casC_1			CRISPR system Cascade subunit CasC
PCBHHBLN_00183	CDS	603				hypothetical protein
PCBHHBLN_00184	CDS	1668				hypothetical protein
PCBHHBLN_00185	CDS	2682	ygcB_1	3.1.-.-	COG1203	CRISPR-associated endonuclease/helicase Cas3
PCBHHBLN_00186	CDS	1038	aruC_1	2.6.1.11	COG4992	Succinylornithine transaminase/acetylornithine aminotransferase
PCBHHBLN_00187	CDS	363				hypothetical protein
PCBHHBLN_00188	CDS	309	cas2_1	3.1.-.-		CRISPR-associated endoribonuclease Cas2
PCBHHBLN_00189	CDS	1743	cas4-cas1	3.1.-.-	COG1518	CRISPR-associated exonuclease Cas4/endonuclease Cas1 fusion
	repeat_region	576				
PCBHHBLN_00190	CDS	858				hypothetical protein
PCBHHBLN_00191	CDS	795				hypothetical protein
PCBHHBLN_00192	CDS	1650				hypothetical protein
PCBHHBLN_00193	CDS	2649				hypothetical protein
PCBHHBLN_00194	CDS	1647				hypothetical protein
PCBHHBLN_00195	CDS	1959				hypothetical protein
PCBHHBLN_00196	CDS	1614				hypothetical protein
PCBHHBLN_00197	CDS	210				hypothetical protein
PCBHHBLN_00198	CDS	1731		3.6.3.-	COG1132	Putative multidrug export ATP-binding/permease protein
PCBHHBLN_00199	CDS	1782	irtA_1	3.6.3.-	COG1132	Iron import ATP-binding/permease protein IrtA
PCBHHBLN_00200	CDS	2133	fyuA_1		COG1629	Pesticin receptor
PCBHHBLN_00201	CDS	1428	mdtK		COG0534	Multidrug resistance protein MdtK
PCBHHBLN_00202	CDS	1224	fabF_2	2.3.1.179		3-oxoacyl-[acyl-carrier-protein] synthase 2
PCBHHBLN_00203	CDS	288				hypothetical protein
PCBHHBLN_00204	CDS	5775				hypothetical protein
PCBHHBLN_00205	CDS	951				hypothetical protein
PCBHHBLN_00206	CDS	1410				hypothetical protein
PCBHHBLN_00207	CDS	1986				hypothetical protein
PCBHHBLN_00208	CDS	195				hypothetical protein
PCBHHBLN_00209	CDS	1179				hypothetical protein
PCBHHBLN_00210	CDS	795				hypothetical protein
PCBHHBLN_00211	CDS	2412		2.7.8.-		Cardiolipin synthase
PCBHHBLN_00212	CDS	309				hypothetical protein
PCBHHBLN_00213	CDS	345	bolA		COG0271	DNA-binding transcriptional regulator BolA
PCBHHBLN_00214	CDS	624	dnaJ_1			Chaperone protein DnaJ
PCBHHBLN_00215	CDS	990	cobS	6.6.1.2		Aerobic cobaltochelatase subunit CobS
PCBHHBLN_00216	CDS	1902	cobT	6.6.1.2		Aerobic cobaltochelatase subunit CobT
PCBHHBLN_00217	CDS	3630				hypothetical protein
PCBHHBLN_00218	CDS	840	ygiD	1.13.11.29	COG3384	4,5-DOPA dioxygenase extradiol
PCBHHBLN_00219	CDS	300	rpmB		COG0227	50S ribosomal protein L28
PCBHHBLN_00220	CDS	762				hypothetical protein
PCBHHBLN_00221	CDS	387				hypothetical protein
PCBHHBLN_00222	CDS	1296				hypothetical protein
PCBHHBLN_00223	CDS	879				hypothetical protein
PCBHHBLN_00224	CDS	1005	yijE			putative cystine transporter YijE
PCBHHBLN_00225	CDS	495	decR_1		COG1522	DNA-binding transcriptional activator DecR
PCBHHBLN_00226	CDS	978	mcl1	4.1.3.24	COG2301	L-malyl-CoA/beta-methylmalyl-CoA lyase
PCBHHBLN_00227	CDS	954	accA	2.1.3.15	COG0825	Acetyl-coenzyme A carboxylase carboxyl transferase subunit alpha
PCBHHBLN_00228	CDS	249				hypothetical protein
PCBHHBLN_00229	CDS	477				hypothetical protein
PCBHHBLN_00230	CDS	1194	pgk/tpi		COG0126	Bifunctional PGK/TIM
PCBHHBLN_00231	CDS	1008	gapA	1.2.1.12	COG0057	Glyceraldehyde-3-phosphate dehydrogenase 1
PCBHHBLN_00232	CDS	1605		2.7.4.-	COG2326	Polyphosphate:AMP phosphotransferase
PCBHHBLN_00233	CDS	975	kamA	5.4.3.2		L-lysine 2,3-aminomutase
PCBHHBLN_00234	CDS	672				hypothetical protein
PCBHHBLN_00235	CDS	1341	ycaD			putative MFS-type transporter YcaD
PCBHHBLN_00236	CDS	339				hypothetical protein
PCBHHBLN_00237	CDS	903	blaP	3.5.2.6		Beta-lactamase
PCBHHBLN_00238	CDS	1173	mshA_1	2.4.1.250		D-inositol-3-phosphate glycosyltransferase
PCBHHBLN_00239	CDS	1977	asnB_1	6.3.5.4	COG0367	Asparagine synthetase [glutamine-hydrolyzing] 1
PCBHHBLN_00240	CDS	609				hypothetical protein
PCBHHBLN_00241	CDS	2715				hypothetical protein
PCBHHBLN_00242	CDS	1320				hypothetical protein
PCBHHBLN_00243	CDS	525				hypothetical protein
PCBHHBLN_00244	CDS	2691	secA		COG0653	Protein translocase subunit SecA
PCBHHBLN_00245	CDS	390	crcB			Putative fluoride ion transporter CrcB
PCBHHBLN_00246	CDS	357				hypothetical protein
PCBHHBLN_00247	CDS	186				hypothetical protein
PCBHHBLN_00248	CDS	225				hypothetical protein
PCBHHBLN_00249	CDS	552				hypothetical protein
PCBHHBLN_00250	CDS	2820				hypothetical protein
PCBHHBLN_00251	CDS	3045				hypothetical protein
PCBHHBLN_00252	CDS	1365	rsmB_1	2.1.1.176	COG0144	Ribosomal RNA small subunit methyltransferase B
PCBHHBLN_00253	CDS	1464	guaB_1	1.1.1.205	COG0516	Inosine-5'-monophosphate dehydrogenase
PCBHHBLN_00254	CDS	792	rlmE	2.1.1.166		Ribosomal RNA large subunit methyltransferase E
PCBHHBLN_00255	CDS	1200	gppA_1	3.6.1.40		Guanosine-5'-triphosphate,3'-diphosphate pyrophosphatase
PCBHHBLN_00256	tRNA	74				tRNA-Gln(ctg)
PCBHHBLN_00257	CDS	1005	xypA		COG1879	Xylitol-binding protein
PCBHHBLN_00258	CDS	1017	rbsC_1		COG1172	Ribose import permease protein RbsC
PCBHHBLN_00259	CDS	1482	rbsA_1	7.5.2.7	COG1129	Ribose import ATP-binding protein RbsA
PCBHHBLN_00260	CDS	1497	xylB_1	2.7.1.17	COG1070	Xylulose kinase
PCBHHBLN_00261	CDS	930	rhaS			HTH-type transcriptional activator RhaS
PCBHHBLN_00262	CDS	1044		1.1.1.9		D-xylulose reductase
PCBHHBLN_00263	CDS	1071	gmd	4.2.1.47	COG1089	GDP-mannose 4,6-dehydratase
PCBHHBLN_00264	CDS	990	fcl	1.1.1.271	COG0451	GDP-L-fucose synthase
PCBHHBLN_00265	CDS	630				hypothetical protein
PCBHHBLN_00266	CDS	507				hypothetical protein
PCBHHBLN_00267	CDS	1077				hypothetical protein
PCBHHBLN_00268	CDS	1059	bepA_1	3.4.-.-		Beta-barrel assembly-enhancing protease
PCBHHBLN_00269	CDS	2064	cstA_1		COG1966	Peptide transporter CstA
PCBHHBLN_00270	CDS	198				hypothetical protein
PCBHHBLN_00271	CDS	912				hypothetical protein
PCBHHBLN_00272	tRNA	75				tRNA-Gln(ttg)
PCBHHBLN_00273	CDS	1329				hypothetical protein
PCBHHBLN_00274	CDS	915	ispE	2.7.1.148	COG1947	4-diphosphocytidyl-2-C-methyl-D-erythritol kinase
PCBHHBLN_00275	CDS	1800	bepA_2	3.4.-.-		Beta-barrel assembly-enhancing protease
PCBHHBLN_00276	CDS	1638		1.5.5.1	COG0644	Electron transfer flavoprotein-ubiquinone oxidoreductase
PCBHHBLN_00277	CDS	948				hypothetical protein
PCBHHBLN_00278	CDS	1725	mltC	4.2.2.-		Membrane-bound lytic murein transglycosylase C
PCBHHBLN_00279	CDS	549	moaB		COG0521	Molybdenum cofactor biosynthesis protein B
PCBHHBLN_00280	CDS	882				hypothetical protein
PCBHHBLN_00281	CDS	408	apaG		COG2967	Protein ApaG
PCBHHBLN_00282	CDS	705	folE_1	3.5.4.16		GTP cyclohydrolase 1
PCBHHBLN_00283	CDS	312	gdx		COG2076	Guanidinium exporter
PCBHHBLN_00284	CDS	729	phaB	1.1.1.36		Acetoacetyl-CoA reductase
PCBHHBLN_00285	CDS	1173	phaA_1	2.3.1.9		Acetyl-CoA acetyltransferase
PCBHHBLN_00286	CDS	1266				hypothetical protein
PCBHHBLN_00287	CDS	606				hypothetical protein
PCBHHBLN_00288	CDS	507				hypothetical protein
PCBHHBLN_00289	CDS	438				hypothetical protein
PCBHHBLN_00290	CDS	1128	queG	1.17.99.6	COG1600	Epoxyqueuosine reductase
PCBHHBLN_00291	CDS	1128	tgt	2.4.2.29		Queuine tRNA-ribosyltransferase
PCBHHBLN_00292	CDS	1038	queA	2.4.99.17	COG0809	S-adenosylmethionine:tRNA ribosyltransferase-isomerase
PCBHHBLN_00293	CDS	582	mntP		COG1971	putative manganese efflux pump MntP
PCBHHBLN_00294	CDS	561				hypothetical protein
PCBHHBLN_00295	CDS	1680	ilvG	2.2.1.6		Acetolactate synthase isozyme 2 large subunit
PCBHHBLN_00296	CDS	1521	gabD	1.2.1.79	COG1012	Succinate-semialdehyde dehydrogenase [NADP(+)]
PCBHHBLN_00297	CDS	798				hypothetical protein
PCBHHBLN_00298	CDS	1161				hypothetical protein
PCBHHBLN_00299	CDS	825		1.-.-.-	COG0656	putative oxidoreductase/MSMEI_2347
PCBHHBLN_00300	CDS	1149	nudC	3.6.1.22		NADH pyrophosphatase
PCBHHBLN_00301	CDS	885				hypothetical protein
PCBHHBLN_00302	CDS	324				hypothetical protein
PCBHHBLN_00303	CDS	303	ihfB		COG0776	Integration host factor subunit beta
PCBHHBLN_00304	CDS	1722	rpsA		COG0539	30S ribosomal protein S1
PCBHHBLN_00305	CDS	642	cmk	2.7.4.25		Cytidylate kinase
PCBHHBLN_00306	CDS	1356	aroA	2.5.1.19		3-phosphoshikimate 1-carboxyvinyltransferase
PCBHHBLN_00307	CDS	330				hypothetical protein
PCBHHBLN_00308	tRNA	76				tRNA-Ala(ggc)
PCBHHBLN_00309	tRNA	76				tRNA-Ala(ggc)
PCBHHBLN_00310	CDS	1029	xynZ	3.2.1.8	COG2382	Endo-1,4-beta-xylanase Z
PCBHHBLN_00311	CDS	1500	puuC	1.2.1.5	COG1012	NADP/NAD-dependent aldehyde dehydrogenase PuuC
PCBHHBLN_00312	CDS	723				hypothetical protein
PCBHHBLN_00313	CDS	855	ilvE_1	2.6.1.42	COG0115	Branched-chain-amino-acid aminotransferase
PCBHHBLN_00314	CDS	414				hypothetical protein
PCBHHBLN_00315	CDS	891	hypB_1		COG0378	Hydrogenase maturation factor HypB
PCBHHBLN_00316	CDS	1308				hypothetical protein
PCBHHBLN_00317	CDS	291				hypothetical protein
PCBHHBLN_00318	CDS	1026	hypE	4.2.1.-		Carbamoyl dehydratase HypE
PCBHHBLN_00319	CDS	1161	hypD		COG0409	Hydrogenase maturation factor HypD
PCBHHBLN_00320	CDS	231	hypC		COG0298	Hydrogenase maturation factor HypC
PCBHHBLN_00321	CDS	2307	hypF	6.2.-.-	COG0068	Carbamoyltransferase HypF
PCBHHBLN_00322	CDS	585	hyfA_1	1.-.-.-	COG1142	Hydrogenase-4 component A
PCBHHBLN_00323	CDS	1389		1.12.7.2		Iron hydrogenase 1
PCBHHBLN_00324	CDS	933	focA		COG2116	putative formate transporter 1
PCBHHBLN_00325	CDS	480	padI	1.2.1.58		NADH-dependent phenylglyoxylate dehydrogenase subunit beta
PCBHHBLN_00326	CDS	1284				hypothetical protein
PCBHHBLN_00327	CDS	1518	mrpA_1		COG1009	Na(+)/H(+) antiporter subunit A
PCBHHBLN_00328	CDS	2025	ndhB_1	7.1.1.-		NAD(P)H-quinone oxidoreductase subunit 2, chloroplastic
PCBHHBLN_00329	CDS	1686	hycE_1		COG3261	Formate hydrogenlyase subunit 5
PCBHHBLN_00330	CDS	903	ndhA	7.1.1.-		NAD(P)H-quinone oxidoreductase subunit 1, chloroplastic
PCBHHBLN_00331	CDS	528	ndhI_1	7.1.1.-		NAD(P)H-quinone oxidoreductase subunit I, chloroplastic
PCBHHBLN_00332	CDS	666	hyfE	1.-.-.-	COG4237	Hydrogenase-4 component E
PCBHHBLN_00333	CDS	1596	ndhB_2	7.1.1.-		NAD(P)H-quinone oxidoreductase subunit 2, chloroplastic
PCBHHBLN_00334	CDS	522	ndhK	7.1.1.-		NAD(P)H-quinone oxidoreductase subunit K, chloroplastic
PCBHHBLN_00335	CDS	465	hycI	3.4.23.51	COG0680	Hydrogenase 3 maturation protease
PCBHHBLN_00336	CDS	531	hyfA_2	1.-.-.-	COG1142	Hydrogenase-4 component A
PCBHHBLN_00337	CDS	2142	fdhF	1.17.1.9	COG0243	Formate dehydrogenase H
PCBHHBLN_00338	CDS	1008	moaA_2	4.1.99.22		GTP 3',8-cyclase
PCBHHBLN_00339	CDS	2202	fhlA		COG3604	Formate hydrogenlyase transcriptional activator FhlA
PCBHHBLN_00340	CDS	1863	rcsC_2	2.7.13.3		Sensor histidine kinase RcsC
PCBHHBLN_00341	CDS	633	rhtB_2		COG1280	Homoserine/homoserine lactone efflux protein
PCBHHBLN_00342	CDS	135				hypothetical protein
PCBHHBLN_00343	CDS	924	cynR_1			HTH-type transcriptional regulator CynR
PCBHHBLN_00344	CDS	969				hypothetical protein
PCBHHBLN_00345	CDS	690	yfcG	1.8.4.-	COG0625	Disulfide-bond oxidoreductase YfcG
PCBHHBLN_00346	CDS	477	dps	1.16.-.-		DNA protection during starvation protein
PCBHHBLN_00347	CDS	285				hypothetical protein
PCBHHBLN_00348	CDS	963	oxyR_1			Hydrogen peroxide-inducible genes activator
PCBHHBLN_00349	CDS	540				hypothetical protein
PCBHHBLN_00350	tRNA	92				tRNA-Ser(gct)
PCBHHBLN_00351	CDS	843				hypothetical protein
PCBHHBLN_00352	CDS	387				hypothetical protein
PCBHHBLN_00353	CDS	327				hypothetical protein
PCBHHBLN_00354	CDS	792	fabG_1	1.1.1.100		3-oxoacyl-[acyl-carrier-protein] reductase FabG
PCBHHBLN_00355	CDS	2658	ygcB_2	3.1.-.-	COG1203	CRISPR-associated endonuclease/helicase Cas3
PCBHHBLN_00356	CDS	210				hypothetical protein
PCBHHBLN_00357	CDS	1587				hypothetical protein
PCBHHBLN_00358	CDS	564				hypothetical protein
PCBHHBLN_00359	CDS	1146	casC_2			CRISPR system Cascade subunit CasC
PCBHHBLN_00360	CDS	750				hypothetical protein
PCBHHBLN_00361	CDS	732				hypothetical protein
PCBHHBLN_00362	CDS	882	ygbT_2	3.1.-.-	COG1518	CRISPR-associated endonuclease Cas1
PCBHHBLN_00363	CDS	324				hypothetical protein
	repeat_region	2471				
