id,start,end,OG
CP064338.1_135,132538,134019,COG0154
CP064338.1_136,134032,134331,COG0721
CP064338.1_137,134608,135651,COG1077
CP064338.1_138,135717,136637,COG1792
CP064338.1_139,136634,137152,COG2891
CP064338.1_140,137189,139231,COG0768
CP064338.1_141,139228,140385,COG0772
CP064338.1_142,140433,141095,COG3916
CP064338.1_143,141377,141823,2E2SJ
CP064338.1_144,141844,142554,COG2197
CP064338.1_145,142805,143587,2DBRF
CP064338.1_146,143631,144695,COG1638
CP064338.1_147,144679,148326,COG0145
CP064338.1_148,148367,148924,COG5631
CP064338.1_149,149182,150153,COG1638
CP064338.1_150,150156,150665,COG3090
CP064338.1_151,150676,151980,COG1593
CP064338.1_152,151997,153499,COG0642
CP064338.1_153,153527,154198,COG0745
CP064338.1_154,154391,155506,COG0468
CP064338.1_155,155528,155977,COG2137
CP064338.1_156,156071,156661,2BZNP
CP064338.1_157,156658,157818,COG0045
CP064338.1_158,157840,158733,COG0074
CP064338.1_159,158918,159637,COG0861
CP064338.1_160,159771,162482,COG0515
CP064338.1_161,162507,163292,COG0631
CP064338.1_162,163325,164002,COG1716
CP064338.1_163,164139,166358,COG2114
CP064338.1_164,166396,167157,COG1234
CP064338.1_165,167321,167764,COG4969
CP064338.1_166,167831,169795,COG3119
CP064338.1_167,169818,171083,COG2020
CP064338.1_169,172132,173847,COG3307
CP064338.1_170,173855,174361,COG0315
CP064338.1_171,174547,176067,COG4783
CP064338.1_172,176080,176436,COG1950
CP064338.1_173,176468,176890,2BVJJ
CP064338.1_174,177220,178185,COG0861
CP064338.1_175,178441,180666,COG4774
CP064338.1_176,180825,181511,COG3128
CP064338.1_177,181606,182742,COG1304
CP064338.1_178,182749,183120,COG4321
CP064338.1_179,183239,183817,COG0693
CP064338.1_180,184220,184660,COG5531
CP064338.1_181,184749,185387,COG0491
CP064338.1_182,185408,186322,COG0501
CP064338.1_183,186329,187846,COG0477
CP064338.1_184,188036,188938,COG0697
CP064338.1_185,189001,190035,COG1609
CP064338.1_186,190311,191684,COG2723
CP064338.1_187,191757,192992,COG1653
CP064338.1_188,193045,193944,COG1175
CP064338.1_189,193941,194879,COG0395
CP064338.1_190,194906,195988,COG3842
CP064338.1_191,196147,197400,COG4580
CP064338.1_192,197483,197905,COG3118
CP064338.1_193,197994,198908,COG0583
CP064338.1_194,199002,199418,COG1942
CP064338.1_195,199399,199917,COG1853
CP064338.1_196,199983,201839,COG5001
CP064338.1_197,201931,203268,COG0515
CP064338.1_198,203360,205045,COG0018
CP064338.1_199,205113,205721,COG3087
CP064338.1_200,205791,206429,COG1651
CP064338.1_201,206544,207167,COG1934
CP064338.1_202,207164,207931,COG1137
CP064338.1_203,207952,209487,COG1508
CP064338.1_204,209647,210870,COG0116
CP064338.1_205,210875,211624,COG0775
CP064338.1_206,211708,213375,COG0318
CP064338.1_207,214122,214565,COG0071
CP064338.1_208,214656,216086,COG1282
CP064338.1_209,216087,216401,COG3288
CP064338.1_210,216415,216777,COG0853
CP064338.1_211,216774,217889,COG3288
CP064338.1_212,218409,219662,COG0421
CP064338.1_213,219895,220389,COG1051
CP064338.1_214,220386,221483,COG0482
CP064338.1_215,221586,222872,COG2873
CP064338.1_216,222927,223583,COG2340
CP064338.1_217,223671,224720,COG0837
CP064338.1_218,224874,225374,COG0629
CP064338.1_219,225567,226946,COG0038
CP064338.1_220,227231,228319,COG1740
CP064338.1_221,228383,230239,COG0374
CP064338.1_222,230253,230975,COG1969
CP064338.1_223,230991,231317,COG3093
CP064338.1_224,231348,232028,COG0680
CP064338.1_225,232030,232374,COG0298
CP064338.1_226,232371,232862,COG0526
CP064338.1_227,232887,233774,COG1773
CP064338.1_228,233774,234001,COG1773
CP064338.1_229,233998,234495,COG1773
CP064338.1_230,234916,235611,COG0374
CP064338.1_231,235604,235999,COG0375
CP064338.1_232,236003,237013,COG0378
CP064338.1_233,237010,238194,COG0068
CP064338.1_234,238185,238409,COG0298
CP064338.1_235,238406,239545,COG0409
CP064338.1_236,239557,240609,COG0309
CP064338.1_237,240728,242194,COG2204
CP064338.1_238,242197,243210,COG1740
CP064338.1_239,243207,244670,COG0374
CP064338.1_240,244683,245159,COG0864
CP064338.1_241,245173,246546,COG4191
CP064338.1_242,246543,247244,COG1122
CP064338.1_243,247241,247972,COG0619
CP064338.1_244,247969,248583,COG0310
CP064338.1_246,249103,249807,COG5266
CP064338.1_247,250013,251203,COG0477
CP064338.1_248,251346,253253,COG0514
CP064338.1_250,253815,254477,COG4625
CP064338.1_252,255188,258109,COG0178
CP064338.1_253,258222,258827,COG3917
CP064338.1_254,258900,260072,COG1004
CP064338.1_255,260080,260631,COG1898
CP064338.1_256,260631,261515,COG1209
CP064338.1_257,261531,262454,COG1091
CP064338.1_258,262451,263515,COG1088
CP064338.1_259,263618,263818,COG3237
CP064338.1_260,264066,264563,COG1246
CP064338.1_261,264545,265336,COG0708
CP064338.1_262,265377,266696,COG3562
CP064338.1_263,267147,268319,COG1004
CP064338.1_264,268559,270352,COG3563
CP064338.1_266,273057,274847,COG1596
CP064338.1_267,274853,275965,COG3524
CP064338.1_268,275962,276642,COG1134
CP064338.1_269,276645,277448,COG1682
CP064338.1_270,277878,278561,COG0461
CP064338.1_271,278643,279284,28NWD
CP064338.1_272,279297,281111,COG4166
CP064338.1_273,281226,282164,COG0601
CP064338.1_274,282191,283213,COG1173
CP064338.1_275,283213,284913,COG1123
CP064338.1_276,284979,286178,COG4585
CP064338.1_277,286175,286810,COG2197
CP064338.1_278,286946,288334,COG0715
CP064338.1_279,288348,289217,COG0600
CP064338.1_280,289207,290100,COG1116
CP064338.1_281,290111,290539,COG3558
CP064338.1_282,290569,291012,COG1513
CP064338.1_283,291059,291640,COG0740
CP064338.1_284,291697,292359,COG2860
CP064338.1_285,292434,293066,COG1309
CP064338.1_287,293295,294179,COG1073
CP064338.1_288,294181,294687,COG2839
CP064338.1_291,295792,297063,COG2233
CP064338.1_294,297998,298978,COG0583
CP064338.1_295,299125,299970,COG0235
CP064338.1_296,300062,300643,COG3090
CP064338.1_297,300640,301923,COG1593
CP064338.1_298,301961,302980,COG1638
CP064338.1_299,303060,303590,COG2080
CP064338.1_300,303587,305875,COG1529
CP064338.1_301,305872,306705,COG1319
CP064338.1_302,306719,307231,COG0590
CP064338.1_303,307256,308005,COG0600
CP064338.1_304,308033,308881,COG1116
CP064338.1_305,308928,309914,COG0715
CP064338.1_306,310010,310843,COG1073
CP064338.1_307,310836,311798,COG3491
CP064338.1_308,312005,312925,COG0583
CP064338.1_309,312956,315838,COG0642
CP064338.1_310,316122,317240,COG1902
CP064338.1_312,317798,318493,COG0670
CP064338.1_313,318530,319165,COG3932
CP064338.1_314,319162,319527,2EKQ7
CP064338.1_316,320967,321995,COG3842
CP064338.1_317,322069,323367,COG0687
CP064338.1_318,323609,324481,COG1176
CP064338.1_319,324486,325376,COG1177
CP064338.1_320,325400,326155,COG1802
CP064338.1_321,326163,326891,COG4126
CP064338.1_322,326899,327708,COG1639
CP064338.1_323,327964,328356,COG0745
CP064338.1_324,328353,328979,COG3143
CP064338.1_325,328986,329831,COG3620
CP064338.1_326,329966,330277,2E94E
CP064338.1_327,330314,330811,COG2030
CP064338.1_328,331237,332103,COG2267
CP064338.1_329,332192,333667,COG0624
CP064338.1_330,333677,334408,COG1385
CP064338.1_331,334480,335628,COG4335
CP064338.1_333,336237,337232,COG0583
CP064338.1_334,337242,338282,COG3178
CP064338.1_335,338441,340684,COG1452
CP064338.1_336,340720,342060,COG0760
CP064338.1_337,342057,342824,COG0030
CP064338.1_338,343093,343488,COG2732
CP064338.1_339,343513,343788,COG4290
CP064338.1_340,344158,346452,COG0280
CP064338.1_341,346740,348821,COG4191
CP064338.1_342,348818,349474,COG4566
CP064338.1_343,349526,350485,COG0611
CP064338.1_344,350482,351045,COG1267
CP064338.1_345,351074,351595,COG1546
CP064338.1_346,351622,352560,COG0111
CP064338.1_347,352574,353650,COG1466
CP064338.1_348,353650,354141,COG2980
CP064338.1_349,354147,356795,COG0495
CP064338.1_350,356951,357754,COG0289
CP064338.1_351,357798,358373,COG2913
CP064338.1_352,358460,358912,COG0735
CP064338.1_353,358934,359884,COG1493
CP064338.1_354,359919,360392,COG1762
CP064338.1_355,360627,360980,COG1544
CP064338.1_356,361208,361852,COG3009
CP064338.1_357,361849,362814,COG1463
CP064338.1_358,362811,363581,COG1127
CP064338.1_359,363584,364363,COG0767
CP064338.1_360,364524,365753,COG0111
CP064338.1_361,365822,366577,COG0671
CP064338.1_362,366714,366932,2EFGB
CP064338.1_363,367038,367763,COG1191
CP064338.1_365,368213,370027,COG0006
CP064338.1_366,370311,371273,COG0598
CP064338.1_367,371266,372225,COG3380
CP064338.1_368,372222,372671,COG3631
CP064338.1_369,372712,373944,COG2230
CP064338.1_370,373941,374711,COG3496
CP064338.1_371,374708,376021,COG2907
CP064338.1_372,376665,377525,COG1633
CP064338.1_373,377688,378002,COG2076
CP064338.1_374,377995,378573,2E0TN
CP064338.1_375,378570,381320,COG1391
CP064338.1_376,381405,385487,COG3164
CP064338.1_377,385487,386335,COG0388
CP064338.1_378,386352,386741,COG4575
CP064338.1_379,386826,387281,COG0784
CP064338.1_380,387436,388074,COG2197
CP064338.1_382,388486,388650,COG5487
CP064338.1_383,388812,390314,COG4585
CP064338.1_384,390322,391521,COG0654
CP064338.1_385,391542,392969,COG2199
CP064338.1_386,393019,394410,COG0006
CP064338.1_387,394578,395273,2BX29
CP064338.1_388,395270,396019,COG1208
CP064338.1_389,396183,398195,COG0021
CP064338.1_390,398240,399241,COG0057
CP064338.1_391,399495,401246,COG1404
CP064338.1_392,401279,401476,2DD05
CP064338.1_393,401470,402252,COG0340
CP064338.1_394,402272,402805,COG2940
CP064338.1_395,403097,405682,COG0550
CP064338.1_396,405692,406540,COG2207
CP064338.1_397,406599,407162,COG1881
CP064338.1_398,407220,408203,COG0679
CP064338.1_399,408192,408659,COG2153
CP064338.1_400,408753,409175,COG0848
CP064338.1_401,409191,409955,COG0811
CP064338.1_402,409958,410701,COG0810
CP064338.1_403,410981,412261,COG0014
CP064338.1_404,412284,412994,COG0603
CP064338.1_405,413091,413684,COG1704
CP064338.1_406,413717,415645,COG0501
CP064338.1_407,415702,416013,COG2863
CP064338.1_408,416025,417296,COG0446
CP064338.1_409,417472,418773,COG0144
CP064338.1_410,418865,419395,29CX4
CP064338.1_411,419502,421793,COG5000
CP064338.1_412,421800,422513,COG2204
CP064338.1_413,422705,423835,COG3284
CP064338.1_414,424012,424512,COG2080
CP064338.1_415,424529,426904,COG1529
CP064338.1_416,426917,427708,COG1319
CP064338.1_417,427885,428775,COG0714
CP064338.1_418,428772,429968,COG3552
CP064338.1_419,429982,430578,COG3427
CP064338.1_420,430686,431747,COG1975
CP064338.1_421,431854,432177,COG1862
CP064338.1_422,432260,434140,COG0342
CP064338.1_423,434183,435214,COG0341
CP064338.1_424,435257,437545,COG3170
CP064338.1_425,437613,438068,COG2922
CP064338.1_426,438136,439251,COG0758
CP064338.1_427,439266,440435,COG1652
CP064338.1_428,440694,441206,COG0242
CP064338.1_429,441217,442176,COG0223
CP064338.1_430,442250,443107,COG0501
CP064338.1_431,443215,443574,2E6EI
CP064338.1_432,443615,444037,COG3070
CP064338.1_433,443979,444365,2EI57
CP064338.1_434,444470,445465,COG0583
CP064338.1_435,445478,446026,COG0212
CP064338.1_436,446094,448103,COG0741
CP064338.1_437,448142,449104,COG0702
CP064338.1_438,449226,449906,COG0625
CP064338.1_440,450714,451934,COG0617
CP064338.1_442,453653,454051,2ETEI
CP064338.1_443,454060,454254,2EITT
CP064338.1_444,454262,455404,COG1565
CP064338.1_445,455423,456211,COG1028
CP064338.1_446,456213,456617,COG1539
CP064338.1_447,456614,457558,COG0037
CP064338.1_448,457580,458224,2C0PG
CP064338.1_449,458323,459708,COG1207
CP064338.1_450,459705,459950,2CA5H
CP064338.1_451,460213,461631,COG2199
CP064338.1_452,461639,462139,COG1522
CP064338.1_453,462291,464174,COG0449
CP064338.1_454,464511,465317,COG2267
CP064338.1_455,465371,465763,COG3791
CP064338.1_456,465856,466680,COG2801
CP064338.1_457,466722,467924,COG3464
CP064338.1_458,468759,469583,COG1106
CP064338.1_459,469885,470709,COG2801
CP064338.1_460,470733,470999,COG2963
CP064338.1_461,471415,472653,COG0665
CP064338.1_462,472712,473344,COG2808
CP064338.1_463,473394,474581,COG1488
CP064338.1_464,474587,474988,2EB3M
CP064338.1_465,475163,475663,COG3652
CP064338.1_467,476152,476571,COG0784
CP064338.1_468,476572,478509,COG0784
CP064338.1_471,479839,482142,COG0280
CP064338.1_473,482805,485474,COG0045
CP064338.1_474,485525,486364,COG0589
CP064338.1_475,486513,486794,COG0776
CP064338.1_477,487942,488268,2CI80
CP064338.1_478,488528,489439,COG3435
CP064338.1_479,489462,490217,COG0600
CP064338.1_480,490214,490981,COG0600
CP064338.1_481,490978,491994,COG0715
CP064338.1_482,492036,492914,COG2175
CP064338.1_483,492920,493738,COG0235
CP064338.1_484,493735,494634,COG1116
CP064338.1_485,494952,495755,COG1802
CP064338.1_486,495774,496082,2E77M
CP064338.1_487,496079,496537,COG2764
CP064338.1_488,496588,497079,COG3865
CP064338.1_489,497187,497810,2BVHX
CP064338.1_490,497982,499502,COG1012
CP064338.1_491,499862,501799,COG3284
CP064338.1_492,501913,503805,COG2905
CP064338.1_493,503802,504140,2DMM5
CP064338.1_494,504244,506046,COG4147
CP064338.1_495,506057,506320,COG4327
CP064338.1_496,506694,507434,COG1028
CP064338.1_497,507556,507861,COG2916
CP064338.1_500,508414,509427,COG0604
CP064338.1_501,509519,510439,COG0583
CP064338.1_502,510433,511215,COG0702
CP064338.1_503,511301,511687,2AI09
CP064338.1_504,511762,512241,COG4969
CP064338.1_505,512261,512683,COG2391
CP064338.1_506,512697,513131,COG2391
CP064338.1_507,513128,513466,COG0640
CP064338.1_508,513559,514419,COG0491
CP064338.1_509,514406,515401,COG2141
CP064338.1_510,515588,515872,2EGJ5
CP064338.1_511,515887,516891,COG1028
CP064338.1_512,516960,517448,COG0622
CP064338.1_513,517452,518090,COG1280
CP064338.1_514,518238,518819,COG0494
CP064338.1_515,518957,519436,COG4270
CP064338.1_516,519441,520304,COG0583
CP064338.1_517,520402,521301,COG2367
CP064338.1_521,524665,527484,COG3501
CP064338.1_522,527627,528550,COG0583
CP064338.1_523,528650,529363,COG3485
CP064338.1_524,529360,529974,COG3485
CP064338.1_525,530009,531340,COG1220
CP064338.1_526,531384,531920,COG5405
CP064338.1_527,532034,533731,COG3170
CP064338.1_528,533756,534637,COG1734
CP064338.1_529,534798,535874,COG0523
CP064338.1_530,536074,536955,COG4535
CP064338.1_531,536955,538451,COG0815
CP064338.1_532,538551,539456,COG0752
CP064338.1_533,539459,541567,COG0751
CP064338.1_534,541602,542198,COG0241
CP064338.1_535,542195,542794,COG0241
CP064338.1_536,542819,543583,COG0204
CP064338.1_537,543636,544571,COG1451
CP064338.1_538,544600,545655,COG0491
CP064338.1_539,545697,546131,COG0789
CP064338.1_540,546196,546663,COG2050
CP064338.1_541,546688,547866,COG1960
CP064338.1_542,547961,548656,COG0288
CP064338.1_543,548661,550475,COG4579
CP064338.1_544,550523,551701,COG0183
CP064338.1_545,551740,552195,COG2030
CP064338.1_546,552192,552860,COG1028
CP064338.1_547,552895,554025,COG1960
CP064338.1_548,554033,554929,COG2207
CP064338.1_549,555048,556226,COG0654
CP064338.1_550,556295,556726,COG5496
CP064338.1_551,556742,556963,COG3313
CP064338.1_552,556960,557607,COG3917
CP064338.1_553,557761,559422,COG3131
CP064338.1_554,559706,559972,COG2963
CP064338.1_555,560232,560813,COG2801
CP064338.1_557,561143,561988,COG2207
CP064338.1_558,561988,562620,COG1309
CP064338.1_559,562867,563742,COG0559
CP064338.1_560,563747,564823,COG4177
CP064338.1_561,564820,565632,COG0411
CP064338.1_562,565629,566414,COG0410
CP064338.1_563,566433,568268,COG1022
CP064338.1_564,568302,569468,COG0683
CP064338.1_565,569471,570262,COG0300
CP064338.1_566,570331,571188,COG0697
CP064338.1_567,571400,573529,COG1024
CP064338.1_568,573549,574733,COG0183
CP064338.1_569,574733,576568,COG1960
CP064338.1_570,576597,578168,COG0318
CP064338.1_571,578445,579998,COG0318
CP064338.1_572,579995,580543,COG3090
CP064338.1_573,580555,581868,COG1593
CP064338.1_574,581918,583075,COG1638
CP064338.1_575,583173,584330,COG1638
CP064338.1_577,585694,586464,COG1028
CP064338.1_578,586466,587290,COG1028
CP064338.1_579,587287,588147,COG3777
CP064338.1_580,588144,589145,COG3173
CP064338.1_581,589138,589524,2DRHM
CP064338.1_582,589640,591307,COG0318
CP064338.1_583,591409,592176,COG4221
CP064338.1_584,592188,593399,COG1960
CP064338.1_585,593396,594370,COG0604
CP064338.1_586,594387,595391,COG2267
CP064338.1_587,595530,596306,COG1024
CP064338.1_588,596350,597150,28HG7
CP064338.1_589,597166,598062,COG4866
CP064338.1_590,598176,599798,COG4799
CP064338.1_591,599817,600971,COG1960
CP064338.1_592,601003,602994,COG4770
CP064338.1_593,603046,603819,COG1024
CP064338.1_594,603839,605629,COG3185
CP064338.1_595,605633,606454,COG1028
CP064338.1_596,606464,607012,2BZNP
CP064338.1_597,607047,609065,COG0446
CP064338.1_598,609151,609963,COG1024
CP064338.1_599,609985,610593,COG0500
CP064338.1_600,610789,611847,COG3173
CP064338.1_601,611870,613078,COG1960
CP064338.1_602,613146,614330,COG1960
CP064338.1_604,616128,619412,COG1703
CP064338.1_606,619891,620148,2DJKR
CP064338.1_607,620228,621004,COG1521
CP064338.1_608,621051,622499,COG0569
CP064338.1_609,622521,623990,COG0168
CP064338.1_610,624249,625364,COG4663
CP064338.1_611,625440,626033,COG4665
CP064338.1_612,626030,627994,COG4664
CP064338.1_613,628161,628763,COG3917
CP064338.1_614,628799,629200,COG0607
CP064338.1_615,629210,630073,COG0688
CP064338.1_616,630189,631172,COG2974
CP064338.1_617,631285,631977,COG4372
CP064338.1_618,631992,632405,COG3565
CP064338.1_619,632419,633459,COG2207
CP064338.1_620,633597,635204,COG4799
CP064338.1_621,635246,636040,COG1024
CP064338.1_622,636163,638151,COG4770
CP064338.1_623,638229,639137,COG0119
CP064338.1_624,639134,639631,COG2606
CP064338.1_625,639650,644104,COG5002
CP064338.1_626,644345,645316,COG2984
CP064338.1_627,645394,646281,COG4120
CP064338.1_628,646302,647096,COG1101
CP064338.1_629,647152,647595,COG1545
CP064338.1_630,647653,648855,COG0183
CP064338.1_631,648852,649946,COG0183
CP064338.1_632,650069,650752,COG1309
CP064338.1_633,650948,652111,COG1960
CP064338.1_634,652117,652935,COG1024
CP064338.1_635,652929,654137,COG1541
CP064338.1_636,654134,654904,COG0411
CP064338.1_637,654901,656883,COG1022
CP064338.1_638,656885,657766,COG0559
CP064338.1_639,657770,658831,COG4177
CP064338.1_640,658935,660161,COG0683
CP064338.1_641,660164,661000,COG0410
CP064338.1_642,661000,662094,COG1804
CP064338.1_643,662120,662389,COG1925
CP064338.1_644,662358,662804,COG2893
CP064338.1_645,662888,663415,2EBNJ
CP064338.1_646,663507,664205,COG0596
CP064338.1_647,664317,665477,COG0784
CP064338.1_648,665488,666162,2C8XG
CP064338.1_649,666197,666697,COG0526
CP064338.1_650,666702,667544,COG0697
CP064338.1_651,667630,668319,COG2207
CP064338.1_652,668403,669389,COG0320
CP064338.1_653,669429,670109,COG0321
CP064338.1_654,670220,670960,COG0790
CP064338.1_655,670971,671249,COG2921
CP064338.1_656,671246,672133,COG0115
CP064338.1_657,672167,673321,COG1686
CP064338.1_658,673361,673969,COG2945
CP064338.1_659,673974,674300,COG3411
CP064338.1_660,674338,675450,COG5652
CP064338.1_661,675466,675894,COG1981
CP064338.1_662,676180,677184,COG0113
CP064338.1_663,677210,678184,COG3782
CP064338.1_664,678148,678969,COG1573
CP064338.1_665,678966,679433,COG0454
CP064338.1_666,679430,680146,COG1214
CP064338.1_667,680306,681691,COG2027
CP064338.1_669,682714,683694,COG0009
CP064338.1_670,683716,684882,COG0026
CP064338.1_671,684879,685388,COG0041
CP064338.1_672,685480,686424,COG3118
CP064338.1_673,686476,687378,COG0152
CP064338.1_674,687468,688532,COG0191
CP064338.1_675,688796,689551,COG3137
CP064338.1_676,689562,690995,COG0469
CP064338.1_677,691227,692420,COG0126
CP064338.1_678,692520,692849,COG4392
CP064338.1_679,692849,693631,COG1296
CP064338.1_680,693732,694328,COG3047
CP064338.1_681,694488,695336,COG0685
CP064338.1_682,695344,696087,COG1189
CP064338.1_683,696252,697688,COG0499
CP064338.1_684,697830,698807,COG0385
CP064338.1_685,699127,700737,COG4108
CP064338.1_686,700758,701537,COG0561
CP064338.1_687,701542,702792,COG2206
CP064338.1_688,703168,704346,COG0192
CP064338.1_689,704528,705412,COG1560
CP064338.1_690,705412,706305,COG1560
CP064338.1_691,706314,707165,COG0253
CP064338.1_692,707265,707942,COG3159
CP064338.1_693,707951,708871,COG4973
CP064338.1_694,708893,710080,COG1092
CP064338.1_695,710085,711353,COG0019
CP064338.1_696,711534,711893,COG1965
CP064338.1_697,711966,714329,COG5009
CP064338.1_698,714602,715681,COG4972
CP064338.1_699,715678,716301,COG3166
CP064338.1_700,716314,717006,COG3167
CP064338.1_701,717003,717551,COG3168
CP064338.1_702,717548,719692,COG4796
CP064338.1_703,719715,720257,COG0703
CP064338.1_704,720316,721959,COG0457
CP064338.1_705,721961,723058,COG0337
CP064338.1_706,723075,724184,COG0232
CP064338.1_707,724235,724936,COG1943
CP064338.1_708,725055,729806,COG0067
CP064338.1_709,729826,731292,COG0493
CP064338.1_710,731828,732658,COG1127
CP064338.1_711,732661,733446,COG0767
CP064338.1_712,733462,733944,COG1463
CP064338.1_713,733944,734777,COG2853
CP064338.1_714,734817,735437,COG2854
CP064338.1_715,735457,735735,COG3113
CP064338.1_716,735797,736651,COG1737
CP064338.1_717,736696,738144,COG0364
CP064338.1_718,738431,739378,COG0176
CP064338.1_719,739401,740999,COG0166
CP064338.1_720,741008,741628,COG1011
CP064338.1_721,741625,742674,COG4977
CP064338.1_722,742658,743215,COG1335
CP064338.1_723,743318,744403,COG2866
CP064338.1_724,744426,745625,COG1473
CP064338.1_725,745747,746883,COG0683
CP064338.1_726,746967,749030,COG0243
CP064338.1_727,749027,750148,COG4324
CP064338.1_728,750169,750423,COG4281
CP064338.1_729,750523,751551,COG2199
CP064338.1_730,751771,752697,COG0583
CP064338.1_731,752750,754975,COG1994
CP064338.1_732,755389,756303,COG0834
CP064338.1_733,756429,757319,COG0834
CP064338.1_734,757447,758157,COG0765
CP064338.1_735,758154,758819,COG0765
CP064338.1_736,758865,759608,COG1126
CP064338.1_737,759676,762129,COG3170
CP064338.1_738,762322,762732,COG1970
CP064338.1_739,762967,763563,COG0723
