id,start,end,OG
PCBHHBLN_00095,107469,108338,COG1175
PCBHHBLN_00096,108335,109273,COG0395
PCBHHBLN_00097,109280,110398,COG3839
PCBHHBLN_00098,110409,111374,COG0845
PCBHHBLN_00099,111531,111953,COG1186
PCBHHBLN_00100,112010,113221,COG0626
PCBHHBLN_00101,113302,115311,COG2208
PCBHHBLN_00101,113302,115311,COG0840
PCBHHBLN_00103,115711,116283,COG5381
PCBHHBLN_00105,117345,117560,COG2900
PCBHHBLN_00107,117974,123295,COG2373
PCBHHBLN_00111,127239,127865,COG1989
PCBHHBLN_00117,131779,133845,COG2804
PCBHHBLN_00118,133845,135080,COG1459
PCBHHBLN_00124,140297,141634,COG0840
PCBHHBLN_00127,142744,144234,COG2870
PCBHHBLN_00130,147223,148038,COG1131
PCBHHBLN_00131,148035,148883,COG0842
PCBHHBLN_00132,148893,150092,COG3004
PCBHHBLN_00134,151726,153201,COG0840
PCBHHBLN_00134,151726,153201,COG2202
PCBHHBLN_00137,156299,157333,COG0438
PCBHHBLN_00138,157451,158938,COG1012
PCBHHBLN_00140,159692,160618,COG0697
PCBHHBLN_00143,163555,163908,COG1846
PCBHHBLN_00144,164035,164751,COG2207
PCBHHBLN_00145,164784,165767,COG0113
PCBHHBLN_00146,166091,167053,COG1878
PCBHHBLN_00148,167784,168887,COG1902
PCBHHBLN_00149,169044,169652,COG1309
PCBHHBLN_00150,169762,170301,COG0221
PCBHHBLN_00152,172111,173952,COG1217
PCBHHBLN_00153,173965,174960,COG0524
PCBHHBLN_00158,178141,178779,COG0177
PCBHHBLN_00159,178860,179657,COG0289
PCBHHBLN_00160,179855,180523,COG1309
PCBHHBLN_00161,180705,181877,COG1566
PCBHHBLN_00163,183583,185268,COG0840
PCBHHBLN_00163,183583,185268,COG4564
PCBHHBLN_00164,185407,187020,COG1570
PCBHHBLN_00166,187748,188062,COG0234
PCBHHBLN_00167,188080,189711,COG0459
PCBHHBLN_00168,189875,190132,COG3620
PCBHHBLN_00169,190213,191940,COG0659
PCBHHBLN_00186,209433,210470,COG4992
PCBHHBLN_00187,210955,211317,COG0741
PCBHHBLN_00189,211865,213607,COG1518
PCBHHBLN_00198,227357,229087,COG1132
PCBHHBLN_00199,229084,230865,COG1132
PCBHHBLN_00200,231093,233225,COG1629
PCBHHBLN_00201,234098,235525,COG0534
PCBHHBLN_00202,236184,237407,COG0304
PCBHHBLN_00203,237628,237915,COG0236
PCBHHBLN_00211,250920,253331,COG0398
PCBHHBLN_00211,250920,253331,COG1502
PCBHHBLN_00213,254129,254473,COG0271
PCBHHBLN_00215,255345,256334,COG0714
PCBHHBLN_00217,258305,261934,COG0553
PCBHHBLN_00219,262975,263274,COG0227
PCBHHBLN_00224,267319,268323,COG0697
PCBHHBLN_00225,268460,268954,COG1522
PCBHHBLN_00226,269144,270121,COG2301
PCBHHBLN_00227,270352,271305,COG0825
PCBHHBLN_00230,272528,273721,COG0126
PCBHHBLN_00231,273816,274823,COG0057
PCBHHBLN_00234,277863,278534,COG1896
PCBHHBLN_00237,280350,281252,COG2367
PCBHHBLN_00238,281312,282484,COG0438
PCBHHBLN_00239,282848,284824,COG0367
PCBHHBLN_00244,290529,293219,COG0653
PCBHHBLN_00245,293513,293902,COG0239
PCBHHBLN_00246,293904,294260,COG1993
PCBHHBLN_00249,294844,295395,COG1051
PCBHHBLN_00250,295489,298308,COG2189
PCBHHBLN_00252,301743,303107,COG0144
PCBHHBLN_00253,303299,304762,COG0516
PCBHHBLN_00253,303299,304762,COG0517
PCBHHBLN_00253,303299,304762,COG3448
PCBHHBLN_00254,304929,305720,COG0293
PCBHHBLN_00255,305717,306916,COG0248
PCBHHBLN_00257,307567,308571,COG1879
PCBHHBLN_00258,308628,309644,COG1172
PCBHHBLN_00259,309719,311200,COG1129
PCBHHBLN_00260,311213,312709,COG1070
PCBHHBLN_00261,312712,313641,COG2207
PCBHHBLN_00262,313803,314846,COG1063
PCBHHBLN_00263,315148,316218,COG1089
PCBHHBLN_00264,316211,317200,COG0451
PCBHHBLN_00269,320807,322870,COG1966
PCBHHBLN_00273,324541,325869,COG0840
PCBHHBLN_00275,327494,329293,COG0457
PCBHHBLN_00276,329413,331050,COG0644
PCBHHBLN_00277,331201,332148,COG1573
PCBHHBLN_00278,332238,333962,COG0741
PCBHHBLN_00279,334002,334550,COG0521
PCBHHBLN_00282,336481,337185,COG0302
PCBHHBLN_00283,337278,337589,COG2076
PCBHHBLN_00284,337659,338387,COG1028
PCBHHBLN_00285,338571,339743,COG0183
PCBHHBLN_00287,341553,342158,COG5394
PCBHHBLN_00289,343136,343573,COG1396
PCBHHBLN_00290,343626,344753,COG1600
PCBHHBLN_00291,344864,345991,COG0343
PCBHHBLN_00292,345988,347025,COG0809
PCBHHBLN_00293,347198,347779,COG1971
PCBHHBLN_00295,348648,350327,COG0028
PCBHHBLN_00296,350404,351924,COG1012
PCBHHBLN_00299,353966,354790,COG0656
PCBHHBLN_00300,354960,356108,COG2816
PCBHHBLN_00303,357842,358144,COG0776
PCBHHBLN_00304,358346,360067,COG0539
PCBHHBLN_00305,360442,361083,COG0283
PCBHHBLN_00306,361166,362521,COG0128
PCBHHBLN_00310,363770,364798,COG0627
PCBHHBLN_00311,364935,366434,COG1012
PCBHHBLN_00312,366696,367418,COG0518
PCBHHBLN_00313,367451,368305,COG0115
PCBHHBLN_00314,368387,368800,COG2128
PCBHHBLN_00315,368970,369860,COG0378
PCBHHBLN_00318,372282,373307,COG0309
PCBHHBLN_00321,374692,376998,COG0068
PCBHHBLN_00322,377545,378129,COG1142
PCBHHBLN_00324,379614,380546,COG2116
PCBHHBLN_00325,380641,381120,COG1142
PCBHHBLN_00327,382396,383913,COG1009
PCBHHBLN_00328,383921,385945,COG0651
PCBHHBLN_00329,385959,387644,COG3261
PCBHHBLN_00333,389757,391352,COG0651
PCBHHBLN_00334,391372,391893,COG3260
PCBHHBLN_00335,391903,392367,COG0680
PCBHHBLN_00336,392405,392935,COG1142
PCBHHBLN_00338,395236,396243,COG2896
PCBHHBLN_00339,396513,398714,COG2203
PCBHHBLN_00340,398849,400711,COG0642
PCBHHBLN_00341,400902,401534,COG1280
PCBHHBLN_00343,402320,403243,COG0583
PCBHHBLN_00344,403385,404353,COG0697
PCBHHBLN_00345,404423,405112,COG0625
PCBHHBLN_00346,405271,405747,COG0783
PCBHHBLN_00348,406223,407185,COG0583
PCBHHBLN_00352,409199,409585,COG1733
PCBHHBLN_00354,409963,410754,COG1028
PCBHHBLN_00369,427638,428846,COG0582
PCBHHBLN_00370,429152,430729,COG0519
PCBHHBLN_00370,429152,430729,COG0518
PCBHHBLN_00371,430885,432102,COG0538
PCBHHBLN_00372,432347,432943,COG1611
PCBHHBLN_00374,433742,434407,COG0235
PCBHHBLN_00376,435622,436506,COG0005
PCBHHBLN_00377,436687,437505,COG2857
PCBHHBLN_00378,437532,438749,COG1290
PCBHHBLN_00379,438763,439314,COG0723
PCBHHBLN_00380,439676,440158,COG0219
PCBHHBLN_00381,440160,441611,COG0617
PCBHHBLN_00383,441930,442661,COG0494
PCBHHBLN_00385,443321,444331,COG0714
PCBHHBLN_00388,448108,450180,COG5426
PCBHHBLN_00389,450312,450920,COG0655
PCBHHBLN_00390,450970,451899,COG0435
PCBHHBLN_00392,452737,453453,COG3279
PCBHHBLN_00393,453450,455180,COG3275
PCBHHBLN_00396,458015,458497,COG0716
PCBHHBLN_00399,460287,460751,COG0789
PCBHHBLN_00401,461383,462402,COG0604
PCBHHBLN_00402,462708,464438,COG0405
PCBHHBLN_00403,464496,465188,COG0640
PCBHHBLN_00404,465264,465653,COG2329
PCBHHBLN_00405,465728,466690,COG0697
PCBHHBLN_00406,466632,466922,COG1359
PCBHHBLN_00412,469900,471138,COG1364
PCBHHBLN_00413,471379,472305,COG0760
PCBHHBLN_00414,472476,473753,COG0019
PCBHHBLN_00416,474174,475610,COG0165
PCBHHBLN_00417,475612,476280,COG0526
PCBHHBLN_00422,480057,480770,COG1028
PCBHHBLN_00423,480925,482391,COG0034
PCBHHBLN_00424,482437,483147,COG1286
PCBHHBLN_00425,483147,484556,COG1066
PCBHHBLN_00427,485376,486149,COG0767
PCBHHBLN_00428,487362,488885,COG0305
PCBHHBLN_00429,489058,489642,COG0359
PCBHHBLN_00431,490686,490919,COG0238
PCBHHBLN_00432,490919,491401,COG0360
PCBHHBLN_00433,491696,492634,COG0331
PCBHHBLN_00434,492742,493479,COG1028
PCBHHBLN_00435,493674,493907,COG0236
PCBHHBLN_00436,494066,495328,COG0304
PCBHHBLN_00437,495358,496344,COG1559
PCBHHBLN_00447,501673,502329,COG0194
PCBHHBLN_00448,502410,503351,COG1295
PCBHHBLN_00449,503348,504214,COG0030
PCBHHBLN_00450,504211,505245,COG1995
PCBHHBLN_00451,505242,506576,COG0760
PCBHHBLN_00454,509477,511246,COG1960
PCBHHBLN_00456,512271,513293,COG2885
PCBHHBLN_00457,513558,516302,COG0642
PCBHHBLN_00457,513558,516302,COG2202
PCBHHBLN_00458,516515,517609,COG0834
PCBHHBLN_00459,517626,518597,COG1082
PCBHHBLN_00460,518768,520729,COG0840
PCBHHBLN_00461,520752,522188,COG0277
PCBHHBLN_00463,523138,524106,COG0009
PCBHHBLN_00473,534667,536169,COG0260
PCBHHBLN_00474,536207,536722,COG0494
PCBHHBLN_00475,536733,537020,COG3636
PCBHHBLN_00476,537022,537318,COG3657
PCBHHBLN_00480,540180,540806,COG2085
PCBHHBLN_00481,540912,541805,COG0583
PCBHHBLN_00482,542030,543412,COG1012
PCBHHBLN_00483,543563,544633,COG3616
PCBHHBLN_00485,545555,546454,COG0560
PCBHHBLN_00486,546558,547538,COG0324
PCBHHBLN_00487,547660,549420,COG0028
PCBHHBLN_00488,549548,550075,COG0440
PCBHHBLN_00489,550202,551221,COG0059
PCBHHBLN_00490,551991,553031,COG1077
PCBHHBLN_00493,554790,556835,COG0768
PCBHHBLN_00494,556876,557898,COG2130
PCBHHBLN_00495,557910,559007,COG1902
PCBHHBLN_00496,559202,559621,COG1764
PCBHHBLN_00500,562356,563858,COG0535
PCBHHBLN_00504,567652,568647,COG0392
PCBHHBLN_00505,569229,570251,COG1239
PCBHHBLN_00507,572113,573045,COG0596
PCBHHBLN_00509,575442,576386,COG0614
PCBHHBLN_00510,576376,577377,COG0609
PCBHHBLN_00511,577374,578177,COG1120
PCBHHBLN_00513,578972,580495,COG1233
PCBHHBLN_00514,580476,581528,COG1562
PCBHHBLN_00516,581998,582387,COG0664
PCBHHBLN_00517,582433,583494,COG3842
PCBHHBLN_00519,584374,585246,COG4132
PCBHHBLN_00520,585358,586461,COG1840
PCBHHBLN_00523,594027,595286,COG0739
PCBHHBLN_00524,595452,597596,COG1523
PCBHHBLN_00525,597593,599413,COG0296
PCBHHBLN_00527,602336,603220,COG0115
PCBHHBLN_00533,608447,609550,COG0167
PCBHHBLN_00534,609629,610516,COG0647
PCBHHBLN_00536,611080,611850,COG0061
PCBHHBLN_00537,611956,613053,COG2896
PCBHHBLN_00540,614428,617256,COG0643
PCBHHBLN_00540,614428,617256,COG0784
PCBHHBLN_00542,617896,619002,COG2201
PCBHHBLN_00543,619007,619849,COG1352
PCBHHBLN_00544,619883,620602,COG0745
PCBHHBLN_00545,620846,622273,COG1157
PCBHHBLN_00549,624600,625373,COG1018
PCBHHBLN_00551,627448,628272,COG0455
PCBHHBLN_00554,630232,631230,COG0697
PCBHHBLN_00555,631282,632196,COG2207
PCBHHBLN_00558,634233,636395,COG1298
PCBHHBLN_00559,636421,637758,COG2204
PCBHHBLN_00561,638836,639183,COG1886
PCBHHBLN_00563,639948,640967,COG1536
PCBHHBLN_00564,641028,642260,COG1766
PCBHHBLN_00566,645451,646188,COG1843
PCBHHBLN_00569,649567,651354,COG0457
PCBHHBLN_00570,651517,653106,COG0457
PCBHHBLN_00571,652985,653614,COG1670
PCBHHBLN_00572,653879,655201,COG4251
PCBHHBLN_00574,656711,657049,COG0347
PCBHHBLN_00575,657269,658162,COG0788
PCBHHBLN_00576,658324,659214,COG0190
PCBHHBLN_00577,659229,661280,COG5001
PCBHHBLN_00577,659229,661280,COG2202
PCBHHBLN_00578,661365,662168,COG0596
PCBHHBLN_00579,662352,663782,COG1271
PCBHHBLN_00580,663772,664773,COG1294
PCBHHBLN_00582,665752,667017,COG0683
PCBHHBLN_00586,672758,674200,COG0312
PCBHHBLN_00587,674295,676283,COG0840
PCBHHBLN_00588,676544,676888,COG1605
PCBHHBLN_00589,676948,678318,COG3572
PCBHHBLN_00591,679285,680208,COG0382
PCBHHBLN_00592,680198,680848,COG3897
PCBHHBLN_00593,680957,682480,COG0043
PCBHHBLN_00594,682604,683962,COG0312
PCBHHBLN_00595,684074,686140,COG0840
PCBHHBLN_00596,686164,687135,COG1597
PCBHHBLN_00597,687370,688347,COG2908
PCBHHBLN_00598,688394,689467,COG0438
PCBHHBLN_00599,689559,689993,COG1764
PCBHHBLN_00600,690167,691483,COG1519
PCBHHBLN_00601,691470,692465,COG1663
PCBHHBLN_00602,692481,693767,COG0438
PCBHHBLN_00603,693793,695643,COG0559
PCBHHBLN_00604,695640,696419,COG0411
PCBHHBLN_00605,696540,696827,COG0234
PCBHHBLN_00606,696907,698553,COG0459
PCBHHBLN_00607,698810,699826,COG4608
PCBHHBLN_00608,699823,700815,COG0444
PCBHHBLN_00609,700815,701723,COG1173
PCBHHBLN_00610,701720,702646,COG0601
PCBHHBLN_00611,702826,704463,COG4166
PCBHHBLN_00612,704709,705617,COG2041
PCBHHBLN_00613,705617,706243,COG2717
PCBHHBLN_00614,706404,708386,COG0021
PCBHHBLN_00615,708530,709594,COG0191
PCBHHBLN_00617,710959,711987,COG0226
PCBHHBLN_00618,712182,713579,COG0573
PCBHHBLN_00619,713651,714931,COG0581
PCBHHBLN_00620,714940,715755,COG1117
PCBHHBLN_00621,715821,716552,COG0704
PCBHHBLN_00622,716549,717250,COG0745
PCBHHBLN_00625,718610,719518,COG0583
PCBHHBLN_00626,719557,720072,COG0503
PCBHHBLN_00627,720291,721271,COG2358
PCBHHBLN_00628,721419,721847,COG0589
PCBHHBLN_00633,724892,728071,COG2200
PCBHHBLN_00633,724892,728071,COG2199
PCBHHBLN_00633,724892,728071,COG2202
PCBHHBLN_00634,728413,729048,COG1719
PCBHHBLN_00642,735271,738999,COG1429
PCBHHBLN_00647,744253,745671,COG2202
PCBHHBLN_00648,745755,746666,COG0382
PCBHHBLN_00650,748012,749253,COG0644
PCBHHBLN_00652,749668,751020,COG2199
PCBHHBLN_00652,749668,751020,COG2202
PCBHHBLN_00653,751531,753666,COG0840
PCBHHBLN_00653,751531,753666,COG4564
PCBHHBLN_00654,753679,754308,COG0847
PCBHHBLN_00655,754320,756134,COG2905
PCBHHBLN_00656,756300,757979,COG4147
PCBHHBLN_00657,757983,758291,COG3162
PCBHHBLN_00662,762966,763790,COG0682
PCBHHBLN_00664,764902,765669,COG1496
PCBHHBLN_00666,766948,767880,COG0462
PCBHHBLN_00667,767968,769278,COG0151
PCBHHBLN_00668,769275,770267,COG1171
PCBHHBLN_00671,771546,772025,COG0590
PCBHHBLN_00672,772282,773010,COG2071
PCBHHBLN_00673,773007,773888,COG1187
PCBHHBLN_00674,773888,774466,COG0742
PCBHHBLN_00675,774514,775167,COG2095
PCBHHBLN_00676,775303,775770,COG1522
PCBHHBLN_00677,775927,779637,COG0506
PCBHHBLN_00678,779648,780259,COG1279
PCBHHBLN_00679,780361,781293,COG0583
PCBHHBLN_00680,781236,783536,COG2200
PCBHHBLN_00680,781236,783536,COG2199
PCBHHBLN_00681,783533,785410,COG4191
PCBHHBLN_00683,786236,786523,COG0361
PCBHHBLN_00685,787368,788402,COG3920
PCBHHBLN_00686,788403,788849,COG0784
PCBHHBLN_00687,788846,790342,COG0642
PCBHHBLN_00688,790612,791625,COG2038
PCBHHBLN_00689,791738,792523,COG0368
PCBHHBLN_00690,792520,793158,COG0406
PCBHHBLN_00691,793311,793901,COG2087
PCBHHBLN_00692,793905,794957,COG0523
PCBHHBLN_00699,799270,800301,COG3547
PCBHHBLN_00701,800964,802355,COG0534
PCBHHBLN_00702,802585,803208,COG1309
PCBHHBLN_00705,805008,806387,COG1249
PCBHHBLN_00706,806600,807985,COG3200
PCBHHBLN_00709,810231,811115,COG0583
PCBHHBLN_00710,811201,812877,COG0171
PCBHHBLN_00710,811201,812877,COG0388
PCBHHBLN_00711,812911,814245,COG0008
PCBHHBLN_00712,814305,815684,COG0215
PCBHHBLN_00713,815778,819338,COG4191
PCBHHBLN_00713,815778,819338,COG3287
PCBHHBLN_00713,815778,819338,COG2202
PCBHHBLN_00713,815778,819338,COG2202
PCBHHBLN_00716,821901,823103,COG3920
PCBHHBLN_00716,821901,823103,COG2203
PCBHHBLN_00717,823096,823539,COG0784
PCBHHBLN_00718,823969,825570,COG0119
PCBHHBLN_00719,825599,826414,COG0565
PCBHHBLN_00720,826468,827817,COG0534
PCBHHBLN_00721,827936,828967,COG0657
PCBHHBLN_00723,829366,829680,COG3668
PCBHHBLN_00724,829689,829931,COG3609
PCBHHBLN_00725,830275,830889,COG0522
PCBHHBLN_00727,832162,832854,COG4149
PCBHHBLN_00728,832927,833703,COG0725
PCBHHBLN_00729,833895,834224,COG0278
PCBHHBLN_00730,834310,835230,COG2962
PCBHHBLN_00731,835289,835522,COG0271
PCBHHBLN_00732,835641,837863,COG0046
PCBHHBLN_00733,837860,838552,COG0047
PCBHHBLN_00734,838582,838842,COG1828
PCBHHBLN_00735,838920,839756,COG0152
PCBHHBLN_00736,839878,840471,COG1396
PCBHHBLN_00739,841930,842970,COG0598
PCBHHBLN_00740,843008,844321,COG0015
PCBHHBLN_00742,844529,845203,COG2932
PCBHHBLN_00743,846013,848022,COG0840
PCBHHBLN_00744,848156,848911,COG0834
PCBHHBLN_00745,849006,849431,COG1846
PCBHHBLN_00747,850224,850934,COG1595
PCBHHBLN_00748,851019,852455,COG2907
PCBHHBLN_00750,853278,854561,COG2230
PCBHHBLN_00757,859555,860286,COG2003
PCBHHBLN_00758,860283,861098,COG0024
PCBHHBLN_00759,861213,861668,COG5496
PCBHHBLN_00760,861697,862434,COG1489
PCBHHBLN_00761,862458,863384,COG0500
PCBHHBLN_00762,863452,864192,COG1040
PCBHHBLN_00763,864280,864546,COG0695
PCBHHBLN_00764,864543,865382,COG0388
PCBHHBLN_00766,865980,867476,COG3920
PCBHHBLN_00767,867733,868482,COG2227
PCBHHBLN_00768,868828,870048,COG0527
PCBHHBLN_00769,870078,871127,COG2070
PCBHHBLN_00772,875304,876458,COG0821
PCBHHBLN_00773,876585,877832,COG0124
PCBHHBLN_00775,879175,880239,COG0216
PCBHHBLN_00776,880236,881213,COG2890
PCBHHBLN_00778,882973,885585,COG0542
PCBHHBLN_00780,886716,888419,COG0840
PCBHHBLN_00781,888444,889754,COG1253
PCBHHBLN_00782,889919,890485,COG1335
PCBHHBLN_00784,891830,892738,COG0667
PCBHHBLN_00786,894125,895636,COG0535
PCBHHBLN_00787,895675,897129,COG1032
PCBHHBLN_00788,897126,898190,COG0535
PCBHHBLN_00789,898190,898504,COG0316
PCBHHBLN_00792,903308,904312,COG1816
PCBHHBLN_00793,904411,905484,COG3842
PCBHHBLN_00794,905481,907157,COG1178
PCBHHBLN_00795,907387,908430,COG1840
PCBHHBLN_00796,908748,910349,COG0739
PCBHHBLN_00805,923487,924950,COG2710
PCBHHBLN_00806,924981,926297,COG2873
PCBHHBLN_00808,927586,928761,COG0436
PCBHHBLN_00809,928758,930206,COG0277
PCBHHBLN_00810,930203,931009,COG1464
PCBHHBLN_00811,931155,932207,COG0834
PCBHHBLN_00813,933371,934474,COG0765
PCBHHBLN_00816,935723,937042,COG2873
PCBHHBLN_00817,937380,938312,COG0583
PCBHHBLN_00818,938489,939661,COG0626
PCBHHBLN_00819,939658,941022,COG0031
PCBHHBLN_00819,939658,941022,COG3620
PCBHHBLN_00820,941172,942227,COG1135
PCBHHBLN_00821,942196,942873,COG2011
PCBHHBLN_00822,942900,944276,COG1541
PCBHHBLN_00825,945422,946288,COG1045
PCBHHBLN_00827,947917,949452,COG2710
PCBHHBLN_00828,949465,950340,COG1348
PCBHHBLN_00829,950380,951375,COG0535
PCBHHBLN_00830,951767,953002,COG2814
PCBHHBLN_00832,953826,955421,COG0747
PCBHHBLN_00833,955425,956495,COG0601
PCBHHBLN_00834,956492,957382,COG1173
PCBHHBLN_00835,957389,958219,COG0444
PCBHHBLN_00836,958219,958977,COG1124
PCBHHBLN_00837,959389,960354,COG0583
PCBHHBLN_00841,961698,962030,COG3838
PCBHHBLN_00852,973313,974023,COG3328
PCBHHBLN_00868,987903,988937,COG1518
PCBHHBLN_00869,988950,989240,COG1343
PCBHHBLN_00871,996434,998449,COG1629
PCBHHBLN_00872,998611,999594,COG2207
PCBHHBLN_00874,1001415,1002305,COG2207
PCBHHBLN_00876,1002758,1004491,COG1132
PCBHHBLN_00877,1004488,1006197,COG1132
PCBHHBLN_00895,1024037,1025245,COG1566
PCBHHBLN_00896,1025318,1026790,COG1538
PCBHHBLN_00897,1026857,1027330,COG1846
PCBHHBLN_00898,1027570,1028457,COG2207
PCBHHBLN_00899,1028479,1030197,COG1132
PCBHHBLN_00900,1030181,1031992,COG1132
PCBHHBLN_00901,1032366,1034528,COG1629
PCBHHBLN_00904,1037291,1040611,COG2319
PCBHHBLN_00906,1041631,1042293,COG2885
PCBHHBLN_00914,1048117,1049739,COG0488
PCBHHBLN_00915,1049866,1050909,COG2207
PCBHHBLN_00916,1051064,1053106,COG1629
PCBHHBLN_00917,1053151,1054920,COG1132
PCBHHBLN_00918,1054917,1056695,COG1132
PCBHHBLN_00919,1056832,1057347,COG1595
PCBHHBLN_00921,1058418,1060814,COG1629
PCBHHBLN_00922,1060874,1064032,COG0841
PCBHHBLN_00923,1064071,1065267,COG0845
PCBHHBLN_00924,1065484,1066095,COG1309
PCBHHBLN_00926,1066737,1067753,COG0861
PCBHHBLN_00927,1067893,1068345,COG3793
PCBHHBLN_00928,1068378,1069634,COG2310
PCBHHBLN_00929,1069686,1070270,COG2310
PCBHHBLN_00930,1070367,1070945,COG2310
PCBHHBLN_00938,1077661,1078236,COG0693
PCBHHBLN_00940,1080979,1082118,COG1454
PCBHHBLN_00941,1082192,1082488,COG4577
PCBHHBLN_00950,1087704,1089293,COG1012
PCBHHBLN_00952,1089840,1090760,COG1180
PCBHHBLN_00952,1089840,1090760,COG1145
PCBHHBLN_00953,1090809,1091960,COG0192
PCBHHBLN_00956,1094702,1095946,COG0282
PCBHHBLN_00957,1096052,1096354,COG2944
PCBHHBLN_00961,1099799,1102084,COG0438
PCBHHBLN_00963,1103507,1104508,COG2141
PCBHHBLN_00966,1106084,1107235,COG1454
PCBHHBLN_00967,1107289,1108809,COG1012
PCBHHBLN_00968,1109103,1111064,COG3284
PCBHHBLN_00969,1111224,1112354,COG0399
PCBHHBLN_00971,1114072,1115064,COG0451
PCBHHBLN_00972,1115078,1116187,COG4641
PCBHHBLN_00974,1117559,1118512,COG0463
PCBHHBLN_00975,1118728,1120824,COG0272
PCBHHBLN_00976,1120867,1122600,COG0497
PCBHHBLN_00977,1122614,1123492,COG4105
PCBHHBLN_00978,1123840,1124250,COG0782
PCBHHBLN_00979,1124358,1125401,COG0774
PCBHHBLN_00980,1125907,1127904,COG0206
PCBHHBLN_00981,1128049,1129371,COG0849
PCBHHBLN_00983,1130347,1131255,COG1181
PCBHHBLN_00984,1131252,1132211,COG0812
PCBHHBLN_00985,1132208,1133653,COG0773
PCBHHBLN_00986,1133650,1134813,COG0707
PCBHHBLN_00987,1134813,1135991,COG0772
PCBHHBLN_00988,1135988,1137421,COG0771
PCBHHBLN_00989,1137432,1138514,COG0472
PCBHHBLN_00990,1138548,1140014,COG0770
PCBHHBLN_00991,1140011,1141492,COG0769
PCBHHBLN_00992,1141479,1143278,COG0768
PCBHHBLN_00993,1143275,1143745,COG5462
PCBHHBLN_00994,1143742,1144722,COG0275
PCBHHBLN_00996,1145945,1146670,COG3023
PCBHHBLN_00997,1146677,1147450,COG1076
PCBHHBLN_01001,1149261,1149758,COG2080
PCBHHBLN_01002,1149831,1152242,COG1529
PCBHHBLN_01003,1152279,1153076,COG1319
PCBHHBLN_01004,1153073,1154017,COG0714
PCBHHBLN_01005,1154014,1155279,COG3552
PCBHHBLN_01007,1155971,1157611,COG2068
PCBHHBLN_01008,1157506,1158459,COG0287
PCBHHBLN_01013,1160419,1160676,COG2161
PCBHHBLN_01016,1162729,1163058,COG2337
PCBHHBLN_01018,1163731,1164225,COG1846
PCBHHBLN_01019,1164322,1165914,COG0747
PCBHHBLN_01020,1166014,1166955,COG0601
PCBHHBLN_01021,1166976,1167920,COG1173
PCBHHBLN_01022,1167924,1169549,COG1123
PCBHHBLN_01023,1169558,1171015,COG0154
PCBHHBLN_01024,1171030,1172223,COG1473
