id,start,end,OG
GNDNOPCI_00061,63723,65081,COG1566
GNDNOPCI_00062,65115,65705,COG1309
GNDNOPCI_00064,66622,67104,ROG3902
GNDNOPCI_00065,67150,67998,COG1659
GNDNOPCI_00068,70344,71780,COG4191
GNDNOPCI_00069,71934,73646,COG2812
GNDNOPCI_00070,73658,73978,COG0718
GNDNOPCI_00071,74002,74598,COG0353
GNDNOPCI_00073,74765,75715,COG1266
GNDNOPCI_00074,75779,76045,ROG3451
GNDNOPCI_00080,82108,82878,COG1004
GNDNOPCI_00081,82930,83115,ROG2177
GNDNOPCI_00082,83181,84653,COG1982
GNDNOPCI_00083,84701,85342,COG0125
GNDNOPCI_00084,85422,85865,COG1728
GNDNOPCI_00085,85899,86876,COG2812
GNDNOPCI_00086,86881,87693,COG1774
GNDNOPCI_00087,87715,88089,COG4467
GNDNOPCI_00088,88190,88948,COG4123
GNDNOPCI_00089,88951,89841,COG0313
GNDNOPCI_00090,89882,90130,COG2002
GNDNOPCI_00092,90793,92895,COG0143
GNDNOPCI_00093,92925,93698,COG0084
GNDNOPCI_00094,93877,94941,COG3583
GNDNOPCI_00095,95010,95561,COG1658
GNDNOPCI_00096,95558,96442,COG0030
GNDNOPCI_00097,96497,97369,ROG0159
GNDNOPCI_00098,97626,97898,COG4466
GNDNOPCI_00099,98373,99248,COG1947
GNDNOPCI_00100,99325,100152,COG0503
GNDNOPCI_00101,100174,100545,COG0251
GNDNOPCI_00102,100688,100978,COG2088
GNDNOPCI_00103,101228,102592,COG1207
GNDNOPCI_00104,102624,103574,COG0462
GNDNOPCI_00105,103667,104320,COG1825
GNDNOPCI_00106,104387,104947,COG0193
GNDNOPCI_00107,105031,105252,ROG5274
GNDNOPCI_00108,105340,108897,COG1197
GNDNOPCI_00109,108884,109963,COG0760
GNDNOPCI_00110,110233,110775,COG2002
GNDNOPCI_00112,110962,112593,COG2244
GNDNOPCI_00113,112616,114088,COG3956
GNDNOPCI_00114,114089,114382,COG1188
GNDNOPCI_00115,114534,114824,ROG0097
GNDNOPCI_00116,114821,115399,ROG1117
GNDNOPCI_00117,115427,115750,COG2919
GNDNOPCI_00118,115955,118414,COG2208
GNDNOPCI_00119,118627,119277,COG3666
GNDNOPCI_00120,120053,121444,COG0037
GNDNOPCI_00121,121538,122074,COG0634
GNDNOPCI_00122,122148,124088,COG0465
GNDNOPCI_00123,124325,125272,COG0379
GNDNOPCI_00124,125306,126931,COG0029
GNDNOPCI_00125,126918,127772,COG0157
GNDNOPCI_00126,127784,128551,COG1521
GNDNOPCI_00127,128668,129543,COG1281
GNDNOPCI_00128,129630,130562,COG0031
GNDNOPCI_00129,130647,132161,COG0147
GNDNOPCI_00130,132158,132781,COG0512
GNDNOPCI_00131,132765,133610,COG0115
GNDNOPCI_00132,133673,134518,COG0294
GNDNOPCI_00133,134525,134899,COG1539
GNDNOPCI_00134,134892,135428,COG0801
GNDNOPCI_00135,135525,136595,COG0042
GNDNOPCI_00136,136777,137256,COG0782
GNDNOPCI_00137,137353,138900,COG1190
GNDNOPCI_00141,144452,145321,COG1737
GNDNOPCI_00142,145314,146483,COG1473
GNDNOPCI_00143,146480,147319,COG3375
GNDNOPCI_00144,147316,148428,COG4948
GNDNOPCI_00146,148735,149859,COG0226
GNDNOPCI_00147,149965,150864,COG0573
GNDNOPCI_00148,150864,151742,COG0581
GNDNOPCI_00149,151763,152512,COG1117
GNDNOPCI_00150,152807,153265,COG4463
GNDNOPCI_00151,153302,153823,COG3880
GNDNOPCI_00152,153836,154903,COG3869
GNDNOPCI_00153,154946,157390,COG0542
GNDNOPCI_00154,157631,159004,COG1066
GNDNOPCI_00155,159007,160086,COG1623
GNDNOPCI_00156,160211,160939,COG1183
GNDNOPCI_00157,161053,161595,COG1329
GNDNOPCI_00158,161780,162874,COG4956
GNDNOPCI_00159,162892,163599,COG1211
GNDNOPCI_00160,163574,164056,COG0245
GNDNOPCI_00161,164094,165572,COG0008
GNDNOPCI_00162,165880,166539,COG1045
GNDNOPCI_00163,166526,167938,COG0215
GNDNOPCI_00164,167960,168382,COG1939
GNDNOPCI_00165,168396,169139,COG0566
GNDNOPCI_00166,169152,169664,COG3688
GNDNOPCI_00167,169740,170378,COG1191
GNDNOPCI_00168,170556,172538,COG2972
GNDNOPCI_00169,172760,172909,COG0267
GNDNOPCI_00170,172946,173155,COG0690
GNDNOPCI_00171,173195,173728,COG0250
GNDNOPCI_00172,173756,174181,COG0080
GNDNOPCI_00173,174306,175010,COG0081
GNDNOPCI_00174,175219,175716,COG0244
GNDNOPCI_00175,175744,176109,COG0222
GNDNOPCI_00176,176286,176885,COG2813
GNDNOPCI_00177,177146,180673,COG0085
GNDNOPCI_00178,180709,184350,COG0086
GNDNOPCI_00179,184431,184676,COG1358
GNDNOPCI_00180,184831,185253,COG0048
GNDNOPCI_00181,185313,185783,COG0049
GNDNOPCI_00182,185853,187934,COG0480
GNDNOPCI_00183,188078,189268,COG0050
GNDNOPCI_00184,189694,190881,COG0772
GNDNOPCI_00185,191171,191815,COG0704
GNDNOPCI_00186,191894,192124,COG0695
GNDNOPCI_00195,198826,199488,COG3344
GNDNOPCI_00196,199750,200871,COG3185
GNDNOPCI_00197,200872,201819,COG0179
GNDNOPCI_00198,201841,202947,COG0079
GNDNOPCI_00199,202962,204122,COG3508
GNDNOPCI_00200,204137,204760,COG1853
GNDNOPCI_00201,204786,206231,COG0531
GNDNOPCI_00202,206588,206830,ROG7382
GNDNOPCI_00203,207007,207849,ROG3835
GNDNOPCI_00204,208117,208509,ROG2433
GNDNOPCI_00206,208976,209608,ROG6734
GNDNOPCI_00209,211770,212336,COG1954
GNDNOPCI_00210,212644,213990,COG2271
GNDNOPCI_00211,214216,214926,COG0580
GNDNOPCI_00212,214971,216470,COG0554
GNDNOPCI_00213,216677,218347,COG0578
GNDNOPCI_00214,218549,219016,ROG3733
GNDNOPCI_00215,219273,219458,COG1826
GNDNOPCI_00216,219455,221167,ROG0277
GNDNOPCI_00217,221191,221946,ROG1383
GNDNOPCI_00218,222135,222887,ROG0380
GNDNOPCI_00220,223877,224188,COG0051
GNDNOPCI_00221,224268,224900,COG0087
GNDNOPCI_00222,224921,225544,COG0088
GNDNOPCI_00223,225544,225834,COG0089
GNDNOPCI_00224,225867,226697,COG0090
GNDNOPCI_00225,226758,227036,COG0185
GNDNOPCI_00226,227074,227409,COG0091
GNDNOPCI_00227,227426,228088,COG0092
GNDNOPCI_00228,228091,228525,COG0197
GNDNOPCI_00229,228515,228712,COG0255
GNDNOPCI_00230,228733,228999,COG0186
GNDNOPCI_00231,229042,229410,COG0093
GNDNOPCI_00232,229454,229780,COG0198
GNDNOPCI_00233,229810,230352,COG0094
GNDNOPCI_00234,230386,230571,COG0199
GNDNOPCI_00235,230601,230999,COG0096
GNDNOPCI_00236,231030,231569,COG0097
GNDNOPCI_00237,231606,231974,COG0256
GNDNOPCI_00238,232009,232506,COG0098
GNDNOPCI_00239,232520,232705,COG1841
GNDNOPCI_00240,232738,233178,COG0200
GNDNOPCI_00241,233178,234485,COG0201
GNDNOPCI_00242,234545,235198,COG0563
GNDNOPCI_00243,235195,235941,COG0024
GNDNOPCI_00244,236073,236291,COG0361
GNDNOPCI_00245,236375,236488,COG0257
GNDNOPCI_00246,236511,236879,COG0099
GNDNOPCI_00247,236895,237293,COG0100
GNDNOPCI_00248,237477,238421,COG0202
GNDNOPCI_00249,238458,238823,COG0203
GNDNOPCI_00250,239007,239849,COG1122
GNDNOPCI_00251,239834,240727,COG1122
GNDNOPCI_00252,240724,241527,COG0619
GNDNOPCI_00253,241586,242377,COG0101
GNDNOPCI_00254,242520,242957,COG0102
GNDNOPCI_00255,242976,243368,COG0103
GNDNOPCI_00256,243542,243985,ROG4215
GNDNOPCI_00257,244226,244906,COG0860
GNDNOPCI_00258,244975,246102,COG0489
GNDNOPCI_00259,246461,247081,ROG3823
GNDNOPCI_00260,247278,247880,ROG3563
GNDNOPCI_00261,247900,248658,COG0726
GNDNOPCI_00262,248810,249475,COG1300
GNDNOPCI_00281,256606,257517,COG0010
GNDNOPCI_00282,257640,258293,COG1595
GNDNOPCI_00283,258317,258934,COG5662
GNDNOPCI_00284,259058,259876,COG1624
GNDNOPCI_00285,259866,261185,COG4856
GNDNOPCI_00286,261203,262552,COG1109
GNDNOPCI_00287,263076,264878,COG0449
GNDNOPCI_00290,266368,266922,COG1484
GNDNOPCI_00291,267064,267777,COG0745
GNDNOPCI_00292,267974,268798,COG0642
GNDNOPCI_00293,268882,269802,COG1131
GNDNOPCI_00294,269795,270532,ROG2410
GNDNOPCI_00295,270575,271375,COG1968
GNDNOPCI_00296,272042,272509,COG0454
GNDNOPCI_00298,273503,273862,ROG5113
GNDNOPCI_00299,274451,274990,COG0450
GNDNOPCI_00304,276912,277466,ROG1631
GNDNOPCI_00305,277669,279036,COG1115
GNDNOPCI_00306,279217,280008,COG1024
GNDNOPCI_00308,280339,280902,COG1978
GNDNOPCI_00328,288015,288203,ROG4512
GNDNOPCI_00329,288611,289534,COG0189
GNDNOPCI_00330,289531,290373,COG0454
GNDNOPCI_00331,290349,292115,COG0367
GNDNOPCI_00332,292564,293361,COG1526
GNDNOPCI_00334,293729,294058,ROG5114
GNDNOPCI_00335,294203,295369,COG5505
GNDNOPCI_00336,295384,296454,COG4948
GNDNOPCI_00337,296864,299818,COG3383
GNDNOPCI_00338,299819,300292,COG2427
GNDNOPCI_00339,300770,301705,COG0010
GNDNOPCI_00340,302078,303505,COG0531
GNDNOPCI_00343,306049,306390,ROG7013
GNDNOPCI_00345,307528,309165,COG3211
GNDNOPCI_00346,309190,309408,COG1826
GNDNOPCI_00347,310147,311673,COG1012
GNDNOPCI_00348,311807,313186,COG4992
GNDNOPCI_00350,313674,315794,COG3829
GNDNOPCI_00352,316443,317168,COG0745
GNDNOPCI_00353,317165,318592,COG0642
GNDNOPCI_00354,318758,320200,COG1167
GNDNOPCI_00356,321043,321633,COG1595
GNDNOPCI_00357,321623,322537,ROG7819
GNDNOPCI_00358,322762,323673,COG1131
GNDNOPCI_00359,323670,324407,COG4200
GNDNOPCI_00360,324423,325163,COG4200
GNDNOPCI_00361,325366,325635,COG1918
GNDNOPCI_00362,325632,326435,COG0370
GNDNOPCI_00363,326420,327826,COG0370
GNDNOPCI_00364,328190,329212,COG0803
GNDNOPCI_00365,329209,329964,COG1121
GNDNOPCI_00366,329982,330815,COG1108
GNDNOPCI_00367,330841,331251,COG0735
GNDNOPCI_00368,331445,331822,COG2932
GNDNOPCI_00369,331983,332183,ROG3861
GNDNOPCI_00371,332519,332839,COG1396
GNDNOPCI_00372,332966,333166,COG1396
GNDNOPCI_00375,334822,335688,COG1484
GNDNOPCI_00377,336263,336484,ROG7410
GNDNOPCI_00378,336564,337328,COG3331
GNDNOPCI_00382,338887,339564,ROG2381
GNDNOPCI_00383,339876,341030,COG1075
GNDNOPCI_00384,341527,341952,COG4824
GNDNOPCI_00385,342017,342814,ROG4884
GNDNOPCI_00387,343508,343663,ROG5753
GNDNOPCI_00388,343840,344133,ROG8377
GNDNOPCI_00391,346539,346763,ROG7143
GNDNOPCI_00392,347072,347635,COG3448
GNDNOPCI_00393,347798,348394,COG5516
GNDNOPCI_00394,348834,349604,ROG0465
GNDNOPCI_00396,349978,350163,COG2336
GNDNOPCI_00398,351697,352227,COG3415
GNDNOPCI_00399,352227,352748,COG3335
GNDNOPCI_00400,352745,352951,ROG8432
GNDNOPCI_00404,354614,355849,COG3547
GNDNOPCI_00407,358483,358653,COG5582
GNDNOPCI_00408,358683,359492,COG1961
GNDNOPCI_00409,359678,360175,COG5484
GNDNOPCI_00412,360728,361192,COG0419
GNDNOPCI_00414,361894,362958,ROG6652
GNDNOPCI_00416,365150,366916,COG0840
GNDNOPCI_00417,367370,367501,ROG3876
GNDNOPCI_00418,367781,368650,COG1284
GNDNOPCI_00419,368937,369365,COG0071
GNDNOPCI_00421,369874,372495,COG0542
GNDNOPCI_00422,372550,373407,COG2323
GNDNOPCI_00423,373475,373681,ROG2977
GNDNOPCI_00424,373713,374063,ROG0020
GNDNOPCI_00425,374086,375087,ROG0072
GNDNOPCI_00426,375087,375572,ROG0067
GNDNOPCI_00427,375800,376069,ROG3902
GNDNOPCI_00428,376089,377528,COG1509
GNDNOPCI_00429,377724,379241,COG3829
GNDNOPCI_00430,379329,380195,ROG0286
GNDNOPCI_00431,380201,381757,COG2508
GNDNOPCI_00432,381887,383257,COG0161
GNDNOPCI_00433,383274,383963,COG1788
GNDNOPCI_00434,383948,384616,COG2057
GNDNOPCI_00435,384636,385895,COG0624
GNDNOPCI_00437,386764,388014,COG4123
GNDNOPCI_00438,388011,388583,ROG3066
GNDNOPCI_00440,388736,389458,COG3279
GNDNOPCI_00441,389514,390236,COG0785
GNDNOPCI_00442,390539,391282,COG0463
GNDNOPCI_00443,391272,392264,COG0392
GNDNOPCI_00444,392343,393938,COG4906
GNDNOPCI_00445,394076,395038,COG1316
GNDNOPCI_00446,395077,395688,COG0586
GNDNOPCI_00447,396199,398439,COG0209
GNDNOPCI_00448,398460,399491,COG0208
GNDNOPCI_00450,399937,400524,ROG0926
GNDNOPCI_00451,400687,401490,COG1291
GNDNOPCI_00452,401453,402235,COG1360
GNDNOPCI_00453,402470,403489,COG1294
GNDNOPCI_00454,403644,405428,COG0860
GNDNOPCI_00455,405669,406052,COG0736
GNDNOPCI_00456,406116,407684,COG0063
GNDNOPCI_00457,407686,408747,COG2834
GNDNOPCI_00479,417954,418391,ROG1507
GNDNOPCI_00480,418395,419579,COG0787
GNDNOPCI_00481,419842,420126,COG0864
GNDNOPCI_00482,420130,420480,COG2337
GNDNOPCI_00483,420572,422734,COG2183
GNDNOPCI_00484,422974,423318,COG2963
GNDNOPCI_00485,423409,423900,COG3091
GNDNOPCI_00486,423881,424903,COG0611
GNDNOPCI_00487,424933,425412,COG0802
GNDNOPCI_00488,425393,426106,COG1214
GNDNOPCI_00489,426123,426608,COG0456
GNDNOPCI_00490,426781,427839,COG0533
GNDNOPCI_00491,428038,430254,ROG1581
GNDNOPCI_00492,430378,432315,COG0488
GNDNOPCI_00493,432398,432991,COG0212
GNDNOPCI_00494,433090,433581,COG0521
GNDNOPCI_00495,433640,434431,COG0805
GNDNOPCI_00496,434746,435027,COG0234
GNDNOPCI_00497,435117,436742,COG0459
GNDNOPCI_00498,437074,438747,COG0519
GNDNOPCI_00499,438783,440159,COG2252
GNDNOPCI_00500,440497,441627,COG3437
GNDNOPCI_00501,442795,443283,COG0041
GNDNOPCI_00502,443280,444416,COG0026
GNDNOPCI_00503,444437,445732,COG0015
GNDNOPCI_00504,446046,446765,COG0152
GNDNOPCI_00505,446758,447006,COG1828
GNDNOPCI_00506,447010,447702,COG0047
GNDNOPCI_00507,447683,449914,COG0046
GNDNOPCI_00508,449911,451326,COG0034
GNDNOPCI_00509,451338,452378,COG0150
GNDNOPCI_00510,452378,453019,COG0299
GNDNOPCI_00511,453016,454566,COG0138
GNDNOPCI_00512,454590,455873,COG0151
GNDNOPCI_00513,455900,456028,COG1824
GNDNOPCI_00514,456061,456318,ROG7320
GNDNOPCI_00515,456693,457895,COG0683
GNDNOPCI_00516,457988,458866,COG0559
GNDNOPCI_00517,458881,459852,COG4177
GNDNOPCI_00518,459830,460606,COG0411
GNDNOPCI_00519,460606,461313,COG0410
GNDNOPCI_00520,461499,462539,ROG0516
GNDNOPCI_00521,462608,464305,COG0840
GNDNOPCI_00522,464506,465573,COG0675
GNDNOPCI_00523,465945,466256,COG4496
GNDNOPCI_00524,466352,467041,COG1646
GNDNOPCI_00525,467262,467822,COG1595
GNDNOPCI_00526,467907,468773,COG1277
GNDNOPCI_00527,468770,469696,COG1131
GNDNOPCI_00528,469693,471411,ROG4892
GNDNOPCI_00529,471437,471973,COG1476
GNDNOPCI_00530,472206,474452,COG0210
GNDNOPCI_00531,474487,476493,COG0272
GNDNOPCI_00532,476693,478114,COG3829
GNDNOPCI_00534,478255,479244,COG0010
GNDNOPCI_00536,479303,481351,COG0840
GNDNOPCI_00537,481623,481913,COG0721
GNDNOPCI_00538,481931,483391,COG0154
GNDNOPCI_00539,483408,484847,COG0064
GNDNOPCI_00540,484942,485664,COG3434
GNDNOPCI_00541,485883,486446,COG4974
GNDNOPCI_00542,486790,487461,COG2199
GNDNOPCI_00543,487659,488405,COG2138
GNDNOPCI_00544,488421,489116,COG2186
GNDNOPCI_00545,489257,490705,COG0277
GNDNOPCI_00546,490665,492023,COG0247
GNDNOPCI_00547,492190,492546,COG2932
GNDNOPCI_00548,492850,493557,COG5000
GNDNOPCI_00549,493663,494544,COG1597
GNDNOPCI_00550,494815,496224,COG2265
GNDNOPCI_00551,496976,497665,COG1131
GNDNOPCI_00552,497684,498430,ROG1644
GNDNOPCI_00553,498432,499220,ROG2410
GNDNOPCI_00554,499213,499695,COG3417
GNDNOPCI_00556,501069,504209,ROG4390
GNDNOPCI_00557,504434,506263,COG2274
GNDNOPCI_00558,506232,507539,ROG4149
GNDNOPCI_00559,507695,508393,COG0745
GNDNOPCI_00560,508380,509807,COG0642
GNDNOPCI_00562,510942,512399,COG0286
GNDNOPCI_00563,512392,513597,COG0732
GNDNOPCI_00564,513638,516982,COG4096
GNDNOPCI_00565,517565,517930,COG3775
GNDNOPCI_00566,517997,518284,COG3775
GNDNOPCI_00567,518328,519362,ROG2521
GNDNOPCI_00568,519783,520040,COG3284
GNDNOPCI_00569,520111,520434,COG2963
GNDNOPCI_00570,520415,521230,COG2801
GNDNOPCI_00571,525867,527360,COG3104
GNDNOPCI_00572,528666,529391,COG1583
GNDNOPCI_00573,529399,531225,ROG6328
GNDNOPCI_00574,531222,532112,COG1857
GNDNOPCI_00575,532116,532832,COG1688
GNDNOPCI_00576,532849,535047,COG1203
GNDNOPCI_00577,535061,535576,COG1468
GNDNOPCI_00578,535570,536553,COG1518
GNDNOPCI_00579,536557,536820,COG1343
GNDNOPCI_00581,542621,542923,COG1943
GNDNOPCI_00582,542923,544017,COG0675
GNDNOPCI_00585,546251,547090,COG2107
GNDNOPCI_00586,547087,547791,ROG2351
GNDNOPCI_00587,548532,548852,COG1748
GNDNOPCI_00588,549172,550503,COG0531
GNDNOPCI_00589,550780,552171,COG1823
GNDNOPCI_00591,552980,553387,ROG5612
GNDNOPCI_00595,554850,555236,COG2259
GNDNOPCI_00596,556195,557556,COG0535
GNDNOPCI_00597,557638,559389,COG1132
GNDNOPCI_00598,559413,559565,ROG4754
GNDNOPCI_00599,559562,560296,COG4555
GNDNOPCI_00600,560286,561785,ROG0529
GNDNOPCI_00601,561862,562725,COG2323
GNDNOPCI_00602,563263,564606,COG0160
GNDNOPCI_00603,564675,566108,COG0591
GNDNOPCI_00604,566623,567576,COG0598
GNDNOPCI_00605,567704,569044,COG0733
GNDNOPCI_00606,569138,569563,COG0071
GNDNOPCI_00608,570159,571499,COG0733
GNDNOPCI_00609,571580,571804,COG4840
GNDNOPCI_00610,572043,572357,COG0607
GNDNOPCI_00611,572548,573345,COG1968
GNDNOPCI_00612,573621,574109,COG2050
GNDNOPCI_00613,574057,575070,COG1230
GNDNOPCI_00614,575237,575422,COG5264
GNDNOPCI_00616,576058,577464,COG2265
GNDNOPCI_00617,577478,577684,COG4237
GNDNOPCI_00619,578202,578633,COG3415
GNDNOPCI_00622,579770,580345,COG2801
GNDNOPCI_00625,582133,582516,COG4953
GNDNOPCI_00626,582956,583582,COG1280
GNDNOPCI_00628,584895,586628,COG0827
GNDNOPCI_00629,586663,587280,COG0500
GNDNOPCI_00630,587362,588414,COG0500
GNDNOPCI_00631,588727,589125,COG0454
GNDNOPCI_00632,589445,590755,COG3290
GNDNOPCI_00633,591635,592129,COG3103
GNDNOPCI_00634,592629,593282,COG2755
GNDNOPCI_00635,593608,594849,COG1804
GNDNOPCI_00636,594877,596088,COG1960
GNDNOPCI_00637,596149,597576,COG1113
GNDNOPCI_00638,597771,598259,COG1183
GNDNOPCI_00641,599133,600413,COG1055
GNDNOPCI_00642,600582,601727,COG1929
GNDNOPCI_00643,602069,603265,ROG0172
GNDNOPCI_00644,603262,604395,ROG1778
GNDNOPCI_00645,604539,606164,ROG0098
GNDNOPCI_00646,606793,606993,ROG7507
GNDNOPCI_00649,607856,609511,COG3829
GNDNOPCI_00650,609555,610991,COG1012
GNDNOPCI_00651,611025,612380,COG0160
GNDNOPCI_00652,612804,614204,COG1566
GNDNOPCI_00653,614220,614948,COG1136
GNDNOPCI_00654,614952,616142,COG0577
GNDNOPCI_00655,616494,617267,COG0007
GNDNOPCI_00656,617298,618911,COG0155
GNDNOPCI_00658,619142,620224,COG0306
GNDNOPCI_00659,620225,620941,COG0175
GNDNOPCI_00660,620975,622120,COG2046
GNDNOPCI_00661,622141,622743,COG0529
GNDNOPCI_00662,622958,623638,ROG7002
GNDNOPCI_00663,623806,625149,COG0534
GNDNOPCI_00664,625323,625970,COG1182
GNDNOPCI_00665,626110,627333,COG2340
GNDNOPCI_00666,627424,627660,COG4965
GNDNOPCI_00667,627772,628761,COG1988
GNDNOPCI_00669,629323,630459,COG1194
GNDNOPCI_00670,630581,632002,COG0277
GNDNOPCI_00671,632004,633296,COG0247
GNDNOPCI_00672,633336,634568,COG2814
GNDNOPCI_00673,634954,635634,COG0670
GNDNOPCI_00674,635763,636374,COG0605
GNDNOPCI_00675,636425,636631,ROG3740
GNDNOPCI_00677,637253,637681,COG0454
GNDNOPCI_00678,637769,638293,COG3557
GNDNOPCI_00679,638358,640124,COG1132
GNDNOPCI_00680,640270,640866,COG2249
GNDNOPCI_00681,641193,641729,COG1791
GNDNOPCI_00682,641773,642480,COG0235
GNDNOPCI_00683,642477,643157,COG4359
GNDNOPCI_00684,643159,644352,COG1850
GNDNOPCI_00685,644618,645685,COG4129
GNDNOPCI_00686,645852,650345,COG0069
GNDNOPCI_00687,650835,652127,COG0001
GNDNOPCI_00688,652260,653267,COG4586
GNDNOPCI_00689,653260,654054,COG4587
GNDNOPCI_00693,656493,657683,ROG0017
GNDNOPCI_00695,659338,660480,ROG0531
GNDNOPCI_00696,660663,661448,COG3694
GNDNOPCI_00697,661541,662014,COG1225
GNDNOPCI_00698,662054,662818,COG0500
GNDNOPCI_00699,662837,663790,COG1052
GNDNOPCI_00700,663841,664392,COG2096
GNDNOPCI_00707,670258,670689,COG0735
GNDNOPCI_00708,671052,671405,ROG3989
GNDNOPCI_00729,678959,679627,COG1573
GNDNOPCI_00730,679859,680071,ROG7143
GNDNOPCI_00732,680513,681193,COG1573
GNDNOPCI_00733,681218,682552,COG2233
GNDNOPCI_00734,682599,683285,COG3382
GNDNOPCI_00735,683388,683822,COG0328
GNDNOPCI_00736,683850,685019,COG1600
GNDNOPCI_00737,685086,685622,COG0350
GNDNOPCI_00738,685795,686757,ROG1437
GNDNOPCI_00739,686831,687808,COG0616
GNDNOPCI_00740,687849,688247,COG1714
GNDNOPCI_00741,688384,688848,COG0219
GNDNOPCI_00742,689013,689738,COG1011
GNDNOPCI_00743,690088,690891,COG1464
GNDNOPCI_00745,691230,691535,COG2329
GNDNOPCI_00746,691864,693762,COG2766
GNDNOPCI_00747,693786,694802,COG2718
GNDNOPCI_00748,694826,696382,COG1961
GNDNOPCI_00749,696465,696998,ROG6406
GNDNOPCI_00750,697198,697503,ROG1941
GNDNOPCI_00751,697517,697888,ROG3370
GNDNOPCI_00752,698060,698308,ROG3861
GNDNOPCI_00756,699603,699863,ROG1061
GNDNOPCI_00758,700268,700549,COG5377
GNDNOPCI_00759,700530,701498,COG3935
GNDNOPCI_00762,701871,702329,ROG6816
GNDNOPCI_00763,702719,702940,COG3415
GNDNOPCI_00766,703392,703901,ROG3947
GNDNOPCI_00769,704618,705979,ROG0742
GNDNOPCI_00770,705979,706422,ROG1260
GNDNOPCI_00771,706478,706888,ROG2256
GNDNOPCI_00773,707482,710838,ROG4239
GNDNOPCI_00775,711499,712503,ROG1377
GNDNOPCI_00777,712918,713370,ROG1230
GNDNOPCI_00778,713357,714145,ROG0372
GNDNOPCI_00779,714142,714795,ROG2742
GNDNOPCI_00785,719108,719533,COG4824
GNDNOPCI_00786,719598,720410,ROG4884
GNDNOPCI_00787,720999,721751,ROG3179
GNDNOPCI_00789,722866,723291,COG3335
GNDNOPCI_00790,723415,724137,ROG0285
GNDNOPCI_00793,725427,726863,COG2719
GNDNOPCI_00794,726998,727456,COG0733
GNDNOPCI_00795,727502,728272,COG3384
GNDNOPCI_00796,728545,729162,ROG0285
GNDNOPCI_00798,729727,730353,COG0626
GNDNOPCI_00799,730347,730889,COG0626
GNDNOPCI_00801,731362,732069,COG1741
GNDNOPCI_00802,732118,733458,COG2124
GNDNOPCI_00803,733678,733938,COG1937
GNDNOPCI_00804,734167,734607,COG1683
GNDNOPCI_00805,735017,736174,COG0436
GNDNOPCI_00806,736295,737692,COG1757
GNDNOPCI_00807,737880,738539,ROG4153
GNDNOPCI_00808,738867,739958,ROG2819
GNDNOPCI_00809,739955,740419,COG0454
GNDNOPCI_00810,740406,741731,ROG2819
GNDNOPCI_00811,741736,742827,ROG2819
GNDNOPCI_00812,742824,744257,ROG2819
GNDNOPCI_00813,744419,745108,COG2220
GNDNOPCI_00814,745409,745843,COG0782
GNDNOPCI_00815,746106,746780,COG0220
GNDNOPCI_00816,746898,747158,ROG3066
GNDNOPCI_00817,747266,748576,COG4109
